ABBREVIATIONS,USED,FOR,DAILY,SURFACE,TAB2,DATA,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
----------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDEX,=,INDEX,NO.,OF,THE,STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,=,MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,=,DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX,=,MAXIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN,=,MINIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,=,AVERAGE,WIND,SPEED,(in,Kms.,per,Hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R/F,=,RAINFALL,(in,mm,),IN,24,HOURS,ENDING,O830,HOURS,IST,,,,,,,,,,,,,,,,,,,,,,,,,,,
42867,2005,5,25,46.6,33.1,7,0,6.8,0,0,8.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,5,26,46.7,31.4,6,0,6.8,0,0,2.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,5,27,43.1,28.2,5,0,6.5,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,5,28,44.1,29.1,7,0,5.8,1,5,9,1,0,0,0,0,1,0,0,0,9,7,245,6,1,65,,,,,,,,,,,,,
42867,2005,5,29,46.5,28.5,7,0.4,6.9,2,50,8.6,1,0,0,0,0,1,0,0,0,9,1,170,6,1,173,,,,,,,,,,,,,
42867,2005,5,30,43.5,28.2,8,0,6.4,0,3,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,5,31,38.6,27.2,2,0,6,0,0,8.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,1,44.5,28.1,4,1.2,5.4,0,55,1,0,0,0,0,0,0,0,0,6,2,55,,,,,,,,,,,,,,,,,
42867,2005,6,2,42,27,2,0,5.7,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,3,45.2,30.3,5,0,6.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,6,4,46.5,32,9,0,6.7,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,5,45.7,28.7,9,0,6.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,6,6,45.1,29.3,4,0,6.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,6,7,45.7,29.1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,6,8,44.4,30.6,7,0,6.3,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,9,45.2,30,7,0,5.6,0,0,1,0,0,0,0,0,0,0,0,6,7,117,,,,,,,,,,,,,,,,,
42867,2005,6,10,45.1,32.2,7,0,6,1,57,1,0,0,0,0,0,0,0,0,6,8,15,,,,,,,,,,,,,,,,,
42867,2005,6,11,44.7,31.5,8,0,5.9,0,15,5.8,1,0,0,0,0,0,0,0,0,6,6,55,,,,,,,,,,,,,,,,
42867,2005,6,12,45.5,30.4,10,0.3,5,0,55,0.1,1,0,0,0,0,0,0,0,0,6,7,10,,,,,,,,,,,,,,,,
42867,2005,6,13,45.3,34.3,10,0,5.7,0,10,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,14,45.8,34,10,0,6.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,6,15,43.8,33.6,12,0,5.4,0,0,2.2,1,0,0,0,0,1,0,0,0,9,6,175,6,6,160,,,,,,,,,,,,,
42867,2005,6,16,44.6,28.4,10,0,5.4,2,40,6.2,1,0,0,0,0,1,0,0,0,9,5,147,6,5,147,,,,,,,,,,,,,
42867,2005,6,17,41.7,29.5,6,9.2,4.2,2,27,1,0,0,0,0,1,0,0,0,9,7,30,6,7,30,,,,,,,,,,,,,,
42867,2005,6,18,42.9,27.8,7,0,5.2,0,30,7.3,1,0,0,0,0,1,0,0,0,9,6,243,6,6,213,,,,,,,,,,,,,
42867,2005,6,19,41.3,26.6,8,2.2,5.1,3,33,5.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,20,42.1,29.5,7,0,5.6,0,0,11.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,6,21,42.6,25.2,7,2,4.2,2,11,1,0,0,0,0,1,0,0,0,9,1,131,6,1,131,,,,,,,,,,,,,,
42867,2005,6,22,39,22.4,8,7.8,4.8,3,55,1,0,0,0,0,1,0,0,0,9,2,195,6,1,235,,,,,,,,,,,,,,
42867,2005,6,23,36.1,27.5,5,0,5,0,0,9.1,1,0,0,0,0,1,0,0,0,9,5,150,6,6,180,,,,,,,,,,,,,
42867,2005,6,24,38.9,23.6,6,3.8,3.8,6,10,4.7,1,0,0,0,0,1,0,0,0,9,2,325,6,2,794,,,,,,,,,,,,,
42867,2005,6,25,31.9,22.7,6,45.2,1,16,14,0.8,1,0,0,0,0,1,0,0,0,9,8,55,6,1,889,,,,,,,,,,,,,
42867,2005,6,26,32.8,23,8,94,3,17,7,1,0,0,0,0,1,0,0,0,9,1,350,6,1,800,,,,,,,,,,,,,,
42867,2005,6,27,30.3,24.2,7,6.7,2.9,7,10,0.7,1,0,0,0,0,1,0,0,0,9,5,145,6,1,725,,,,,,,,,,,,,
42867,2005,6,28,29.5,23.3,7,19,1.1,12,5,0,1,0,0,0,0,1,0,0,0,9,7,255,6,1,500,,,,,,,,,,,,,
42867,2005,6,29,32.3,24,7,37.2,2.8,7,55,1,0,0,0,0,0,0,0,0,6,1,190,,,,,,,,,,,,,,,,,
42867,2005,6,30,30.8,24.6,8,2.4,3.6,3,10,1,0,0,0,0,0,0,0,0,6,3,283,,,,,,,,,,,,,,,,,
42867,2005,7,1,31,24.6,8,0.9,2.8,0,58,0.4,1,0,0,0,0,0,0,0,0,6,5,245,,,,,,,,,,,,,,,,
42867,2005,7,2,30.1,25.5,8,0.4,2.8,4,5,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,3,32.5,25.1,10,0,4.2,1,30,0.3,1,0,0,0,0,0,0,0,0,6,2,335,,,,,,,,,,,,,,,,
42867,2005,7,4,29.2,24,10,2.9,3.5,12,35,0,1,0,0,0,0,0,0,0,0,6,1,909,,,,,,,,,,,,,,,,
42867,2005,7,5,27.1,23.5,9,7.6,1.2,18,15,0,1,0,0,0,0,0,0,0,0,6,1,895,,,,,,,,,,,,,,,,
42867,2005,7,6,28.3,23.5,7,3.4,2,7,20,0.5,1,0,0,0,0,0,0,0,0,6,5,249,,,,,,,,,,,,,,,,
42867,2005,7,7,31.7,24.2,4,6.3,3.2,4,39,0.6,1,0,0,0,0,1,0,0,0,9,6,165,6,1,495,,,,,,,,,,,,,
42867,2005,7,8,32.2,23,6,25.3,2.5,7,45,3.8,1,1,0,0,0,1,0,0,0,9,5,118,6,5,70,5,5,13,,,,,,,,,,
42867,2005,7,9,32,25,7,3.2,3.5,1,23,3.7,1,0,0,0,0,1,0,0,0,9,7,150,6,4,442,,,,,,,,,,,,,
42867,2005,7,10,32.7,24.7,6,23.1,3.1,12,52,2.1,1,0,0,0,0,1,0,0,0,9,5,231,6,1,630,,,,,,,,,,,,,
42867,2005,7,11,32.7,23.3,4,13,2.2,6,35,0,1,1,0,0,0,1,0,0,0,9,1,140,6,1,395,5,4,70,,,,,,,,,,
42867,2005,7,12,28.7,24.1,5,7,3,11,50,0,1,0,0,0,0,0,0,0,0,6,1,434,,,,,,,,,,,,,,,,
42867,2005,7,13,30.3,24.4,3,1.3,3.3,1,54,3.1,1,0,0,0,0,0,0,0,0,6,6,110,,,,,,,,,,,,,,,,
42867,2005,7,14,32.7,25,2,1.4,5,1,50,3.2,1,0,0,0,0,1,0,0,0,9,6,180,6,7,340,,,,,,,,,,,,,
42867,2005,7,15,32.8,24.1,3,8.1,4,7,55,1.1,1,1,0,0,0,0,0,0,0,6,1,545,5,7,45,,,,,,,,,,,,,
42867,2005,7,16,31.7,22.5,4,15.1,2.9,12,55,4.2,1,0,0,0,0,1,0,0,0,9,7,55,6,1,320,,,,,,,,,,,,,
42867,2005,7,17,31.7,23.8,3,0,4.8,0,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,18,33.6,25.1,3,0,5.6,0,0,11.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,19,34.6,26.4,4,0,5.8,0,0,1.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,20,33.5,24.5,4,0,4.5,0,0,6.4,1,0,0,0,0,0,0,0,0,6,6,45,,,,,,,,,,,,,,,,
42867,2005,7,21,34.6,23.9,4,11.8,4,3,25,0.7,1,0,0,0,0,0,0,0,0,6,2,235,,,,,,,,,,,,,,,,
42867,2005,7,22,30.7,24.1,3,0.2,4.2,1,15,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,23,34.5,24.2,6,0,6.6,0,0,0,1,0,0,0,0,1,0,0,0,9,7,220,5,6,523,5,,,,,,,,,,,,
42867,2005,7,24,30.9,22.8,4,20.9,3.2,12,25,0,1,0,0,0,0,1,0,0,0,9,5,49,6,1,931,,,,,,,,,,,,,
42867,2005,7,25,27.5,23.3,6,54.6,0.6,18,44,1.8,1,0,0,0,0,1,0,0,0,9,6,129,6,1,882,,,,,,,,,,,,,
42867,2005,7,26,30.7,24.1,7,24.2,1.2,18,29,0,1,0,0,0,0,1,0,0,0,9,4,285,6,1,909,,,,,,,,,,,,,
42867,2005,7,27,26.7,24.3,4,21.7,1.4,17,5,1.8,1,1,0,0,0,0,0,0,0,6,1,490,5,8,10,,,,,,,,,,,,,
42867,2005,7,28,29.9,23.2,7,17.5,3.4,9,25,0.1,1,1,0,0,0,0,0,0,0,6,1,545,5,1,60,,,,,,,,,,,,,
42867,2005,7,29,28.7,23.5,5,1.8,3.7,1,35,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,30,32.1,23.8,5,0,4.4,0,0,4.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,7,31,32,24,5,10.8,1.8,7,35,0,1,0,0,0,0,0,0,0,0,6,1,939,,,,,,,,,,,,,,,,
42867,2005,8,1,26.1,23,8,60,1,24,0,0.6,1,0,0,0,0,0,0,0,0,6,1,882,,,,,,,,,,,,,,,,
42867,2005,8,2,27.5,23.5,7,0.8,3.5,5,12,0.8,1,1,0,0,0,0,0,0,0,6,2,177,5,7,20,,,,,,,,,,,,,
42867,2005,8,3,29.2,24.1,4,3,2.6,3,45,1.2,1,0,0,0,0,0,0,0,0,6,3,30,,,,,,,,,,,,,,,,
42867,2005,8,4,29.5,24.5,7,0.8,3.8,6,30,0.1,1,0,0,0,0,0,0,0,0,6,1,892,,,,,,,,,,,,,,,,
42867,2005,8,5,27.8,23.2,6,12.4,2.4,17,23,0,1,0,0,0,0,0,0,0,0,6,1,913,,,,,,,,,,,,,,,,
42867,2005,8,6,25,22.1,8,28.5,1.6,18,50,0,1,0,0,0,0,0,0,0,0,6,1,944,,,,,,,,,,,,,,,,
42867,2005,8,7,25.6,23.5,5,14.1,2.7,19,0,0.5,1,1,0,0,0,0,0,0,0,6,1,245,5,3,60,,,,,,,,,,,,,
42867,2005,8,8,29,23.8,3,0.4,3.4,1,35,7.3,1,0,0,0,0,0,0,0,0,6,4,60,,,,,,,,,,,,,,,,
42867,2005,8,9,31.6,24.7,4,0.1,3.4,1,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,10,32.5,24.5,6,0,4.6,0,0,7.2,1,0,0,0,0,0,0,0,0,6,5,75,,,,,,,,,,,,,,,,
42867,2005,8,11,32.4,24,5,12.6,3.8,1,15,8.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,12,33.4,24,6,0,4.6,0,0,7.5,1,1,0,0,0,0,0,0,0,6,6,97,5,7,30,,,,,,,,,,,,,
42867,2005,8,14,33.5,25,3,5.9,3.5,2,50,3.1,1,1,0,0,0,1,0,0,0,9,5,180,6,5,100,5,6,200,,,,,,,,,,
42867,2005,8,15,32.8,24,3,0.2,3.5,7,10,0.1,1,1,0,0,0,0,0,0,0,6,5,355,5,1,130,,,,,,,,,,,,,
42867,2005,8,16,30,23.4,3,12.4,3.4,14,25,0.3,1,1,0,0,0,0,0,0,0,6,1,890,5,5,75,,,,,,,,,,,,,
42867,2005,8,17,28.8,23.8,5,1.5,2,7,45,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,18,32.2,25.4,5,0,4.5,0,0,0,1,1,0,0,0,0,0,0,0,6,5,154,5,4,82,,,,,,,,,,,,,
42867,2005,8,19,29.2,24.1,7,0.7,2.5,12,26,0,1,1,0,0,0,0,0,0,0,6,1,933,5,4,106,,,,,,,,,,,,,
42867,2005,8,20,25.9,22.5,5,21.7,2,20,37,0,1,1,0,0,0,0,0,0,0,6,1,442,5,6,400,,,,,,,,,,,,,
42867,2005,8,21,27.2,23.4,3,2.2,1,15,35,1.2,1,0,0,0,0,0,0,0,0,6,1,400,,,,,,,,,,,,,,,,
42867,2005,8,22,30.5,24,5,0,3.4,0,0,4.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,23,31.6,23.3,4,0,3.2,0,0,5.8,1,0,0,0,0,0,0,0,0,6,6,15,,,,,,,,,,,,,,,,
42867,2005,8,24,31.5,22.9,5,0.3,3.5,0,15,9.9,1,0,0,0,0,0,0,0,0,6,5,33,,,,,,,,,,,,,,,,
42867,2005,8,25,32,21.6,5,0,3,0,33,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,26,32.1,22.9,3,0,3.4,0,0,7.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,27,32.6,22.7,3,0,3.8,0,0,5.3,1,0,0,0,0,0,0,0,0,6,5,65,,,,,,,,,,,,,,,,
42867,2005,8,28,32.2,23.4,2,0.3,3.8,1,5,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,29,34.7,23.8,3,0,5.7,0,0,7.1,1,0,0,0,0,0,0,0,0,6,5,39,,,,,,,,,,,,,,,,
42867,2005,8,30,34,24.2,3,0,5.1,0,39,11.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,8,31,35.2,24.4,2,0,5.3,0,0,7.5,1,1,0,0,0,0,1,0,0,0,9,6,15,6,6,15,,,,,,,,,,,,
42867,2005,9,1,36,23.8,3,0,5.2,0,15,7.4,0,1,0,0,0,1,0,0,0,9,6,60,5,6,38,,,,,,,,,,,,,
42867,2005,9,2,36.3,24.9,4,0,5,0,38,8,1,0,0,0,0,1,0,0,0,9,8,85,6,7,240,,,,,,,,,,,,,
42867,2005,9,3,36.9,24.4,4,0.7,4.9,6,15,5.7,1,0,0,0,0,0,0,0,0,6,1,135,,,,,,,,,,,,,,,,
42867,2005,9,4,34.2,23.5,2,26,4.4,5,50,3.2,1,0,0,0,0,1,0,0,0,9,1,220,6,3,420,5,1,220,,,,,,,,,,
42867,2005,9,5,31,24,1,1.8,4.8,4,40,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,6,33,25.7,2,0,3,0,27,6,0,1,0,0,0,1,0,0,0,9,6,60,5,3,37,,,,,,,,,,,,,
42867,2005,9,7,34,25.2,3,0,4.9,0,10,5.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,8,34,25,2,0,4.7,0,0,8.4,1,0,0,0,0,0,0,0,0,6,5,5,,,,,,,,,,,,,,,,
42867,2005,9,9,33.7,24.6,6,0,5.2,0,5,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,10,33.4,24.1,4,0,5.5,0,0,10.8,1,0,0,0,0,1,0,0,0,9,7,200,6,7,180,,,,,,,,,,,,,
42867,2005,9,11,33.1,24.6,3,7.3,4.9,3,0,1.8,1,1,0,0,0,1,0,0,0,9,5,300,6,5,360,5,7,140,,,,,,,,,,
42867,2005,9,12,30.8,24,2,4.2,1.6,8,20,2.9,1,1,0,0,0,1,0,0,0,9,5,225,6,5,385,5,8,50,,,,,,,,,,
42867,2005,9,13,27.2,25.8,3,6.4,2.9,8,25,0.6,1,1,0,0,0,1,0,0,0,9,5,595,6,4,620,5,1,70,,,,,,,,,,
42867,2005,9,14,30.2,23.6,8,142.7,3.4,18,45,0,1,0,0,0,0,1,0,0,0,9,1,60,6,1,944,,,,,,,,,,,,,
42867,2005,9,15,24.7,23.3,8,90.9,0,23,45,0,1,0,0,0,0,0,0,0,0,6,1,490,,,,,,,,,,,,,,,,
42867,2005,9,16,27.2,23.5,5,0.9,3.9,3,0,9,1,0,0,0,0,0,0,0,0,6,1,180,,,,,,,,,,,,,,,,
42867,2005,9,17,31.7,22.9,4,0,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,9,18,32.4,23.5,5,0,5.3,0,5,6.2,1,0,0,0,0,0,0,0,0,6,1,14,,,,,,,,,,,,,,,,
42867,2005,9,19,31.5,24.3,9,0,4.6,0,29,3.9,1,0,0,0,0,0,0,0,0,6,3,110,,,,,,,,,,,,,,,,
42867,2005,9,20,31.5,24.5,9,0.6,4.5,1,30,3.9,1,0,0,0,0,0,0,0,0,6,5,155,,,,,,,,,,,,,,,,
42867,2005,9,21,31.5,23,7,2.8,4.8,5,45,0,1,0,0,0,0,0,0,0,0,6,1,885,,,,,,,,,,,,,,,,
42867,2005,9,22,27.7,23.7,8,7.4,2.2,19,25,4.2,1,1,0,0,0,0,0,0,0,6,1,490,5,3,100,,,,,,,,,,,,,
42867,2005,9,23,30,24,7,0,3.3,1,20,6.4,1,0,0,0,0,1,0,0,0,9,8,115,6,6,277,,,,,,,,,,,,,
42867,2005,9,24,30.2,23.2,7,18.8,4,7,47,6.4,1,1,0,0,0,1,0,0,0,9,1,140,6,1,140,5,1,50,,,,,,,,,,
42867,2005,9,25,31.2,22,4,0,5,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,26,31.7,21.4,5,0,5,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,27,31.4,21.3,4,0,4.6,0,0,8.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,28,33.5,21.8,4,0,5.1,0,0,7.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,29,32.7,20.5,3,0,4.8,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,9,30,34,22.1,4,0,5.3,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,1,34.1,22.6,3,0,5.2,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,2,34.8,22.3,4,0,5.1,0,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,3,35,21.9,5,0,5.2,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,4,35,20.8,5,0,5.2,0,0,7.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,5,35,21.2,3,0,5.5,0,0,7.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,6,35.4,21.3,3,0,5.1,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,7,35.5,18.9,3,0,5.4,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,8,35.5,19,3,0,5.2,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,9,35.4,20.5,2,0,5,0,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,10,35.8,22.2,4,0,5.8,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,11,34.7,21.1,4,0,5.6,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,12,34.9,19.5,4,0,5.5,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,13,35.1,20.5,4,0,5.2,0,0,8.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,14,34.8,23.8,4,0,4.9,0,0,0.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,15,30,21,4,28.2,1.6,12,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,16,24.4,21.4,6,30.2,2.4,24,0,0.2,1,1,0,0,0,1,0,0,0,9,8,70,6,1,898,5,4,160,,,,,,,,,,
42867,2005,10,17,27,22.2,3,32.6,2.7,13,0,0.5,1,0,0,0,0,0,0,0,0,6,1,312,,,,,,,,,,,,,,,,
42867,2005,10,18,26.5,22.7,2,4.9,1.7,4,47,6.7,1,1,0,0,0,0,0,0,0,6,3,80,5,3,35,,,,,,,,,,,,,
42867,2005,10,19,30.5,21.7,3,0,4.3,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,20,32.1,20.8,4,0,4.9,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,21,31.8,20.7,5,0,4.7,0,0,11.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,22,31.6,19.5,5,0,4.6,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,23,30.5,17.6,3,0,4.8,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,24,31.5,20.9,3,0,5.3,0,0,5.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,25,31.1,23.2,4,0,4.9,0,0,6.4,1,0,0,0,0,0,0,0,0,6,5,32,,,,,,,,,,,,,,,,
42867,2005,10,26,32.1,20.6,4,3.5,1.4,0,32,11.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,27,32.2,18.4,5,3.5,4.8,0,0,1.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,28,30.6,17.9,6,3.5,4.6,0,0,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,29,31.6,18.2,7,0,4.2,0,0,6.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,30,31.5,17.4,5,0,5,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,10,31,32,16.2,3,0,4.8,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,1,31.6,14.3,3,0,4.9,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,2,31.6,14.5,3,0,5.2,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,3,31.2,15.4,3,0,5,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,4,31.4,14.6,3,0,5,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,5,31.3,15.9,4,0,5,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,6,31.6,15,4,0,4.4,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,7,31.1,14.5,4,0,4.8,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,8,30.5,12.9,3,0,4.7,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,9,30.2,12.8,4,0,4.6,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,10,30.1,12,3,0,4,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,11,30.5,13.5,6,0,4.6,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,12,31,14.5,3,0,4.8,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,13,31.2,14,4,0,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2005,11,14,31.6,15.4,3,0,4.5,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,15,32,15,3,0,4.3,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,16,32,14.9,3,0,3.9,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,17,32.8,15.3,3,0,4.2,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,18,32.1,14.2,4,0,4.4,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,19,32.2,13.4,2,0,4.2,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,20,31.6,13.5,2,0,4,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,21,31.6,12.9,3,0,4.6,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,22,32,13.5,3,0,4,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,23,32.6,13.4,3,0,4.2,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,24,32.2,12.9,2,0,4.1,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,25,31.8,12.1,2,0,4.2,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2005,11,26,31.1,13.2,2,0,4,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
