date,MAX,MIN,R.F,EVP,DR,NRF,SSH,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht
2005-06-07,45.7,29.1,0,6,0,0,0,973,1007.1,31,20,12.4,32,144,16,10,5,96,1,1,3,1,0,0,0,2,5,8,1,25,0,3.2
2005-06-08,44.4,30.6,0,6.3,0,0,8.5,974.1,1008.2,31.5,18,6.6,21,97,27,12,7,96,5,1,0,0,0,0,0,0,1,5,6,1,25,0
2005-06-09,45.2,30,0,5.6,0,0,1,975.4,1009.6,30.2,18.8,10.2,29,124,11,12,6,96,5,1,0,0,0,0,9,0,0,1,5,6,1,25
2005-06-10,45.1,32.2,0,6,1,57,1,973.9,1007.9,33,20.6,12.2,28,142,34,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-11,44.7,31.5,0,5.9,0,15,5.8,971.9,1005.6,34.6,19.2,6.6,18,97,36,12,4,96,0,0,3,1,1,3,0,4,9,3,1,60,0,3.8
2005-06-12,45.5,30.4,0.3,5,0,55,0.1,973.4,1007.3,33.6,20.8,12.1,27,141,11,10,3,96,0,0,3,1,1,3,0,9,9,4,9,3,1,60
2005-06-13,45.3,34.3,0,5.7,0,10,9.4,973,1006.6,35.4,22.4,14.5,29,165,9,6,5,96,0,0,0,0,1,2,0,0,2,9,1,2,70,0
2005-06-14,45.8,34,0,6.1,0,0,0,971.7,1005.3,35.4,21.4,12,24,140,16,10,5,96,1,2,0,0,0,0,9,0,0,2,5,8,2,30
2005-06-15,43.8,33.6,0,5.4,0,0,2.2,971,1004.5,36.4,22,12.7,24,147,18,14,4,96,0,0,3,1,0,0,0,0,1,9,3,1,60,0
2005-06-16,44.6,28.4,0,5.4,2,40,6.2,971.4,1004.9,36.6,21.8,12,23,140,16,18,5,96,2,3,3,1,0,0,9,9,0,4,5,8,3,30
2005-06-17,41.7,29.5,9.2,4.2,2,27,1,970.1,1003.5,37,21.4,10.6,20,128,18,4,6,96,1,2,3,2,2,1,5,5,8,2,30,0,4,35.2
2005-06-18,42.9,27.8,0,5.2,0,30,7.3,967.9,1001.2,36.4,20.2,7.7,17,105,23,22,6,96,8,3,0,0,0,0,9,0,0,3,5,6,2,20
2005-06-19,41.3,26.6,2.2,5.1,3,33,5.2,966.9,1000.4,34.8,18,1.9,13,70,23,22,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-20,42.1,29.5,0,5.6,0,0,11.8,969.5,1003.1,34.2,18.8,5.8,17,92,32,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-21,42.6,25.2,2,4.2,2,11,1,971.5,1005.2,34.8,18.8,5,16,87,29,12,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-22,39,22.4,7.8,4.8,3,55,1,971.7,1005.4,35,19,5.4,16,90,9,12,5,96,5,1,3,1,0,0,9,9,0,2,5,6,1,25
2005-06-23,36.1,27.5,0,5,0,0,9.1,962.6,1002.9,38,21,8.4,17,110,23,14,7,96,1,1,3,1,0,0,0,2,5,8,1,30,0,4.5
2005-06-24,38.9,23.6,3.8,3.8,6,10,4.7,968.8,1002,38,21,8.4,17,110,27,18,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-25,31.9,22.7,45.2,1,16,14,0.8,968,1001.3,36.6,20.4,8.1,17,108,14,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-26,32.8,23,94,3,17,7,1,967.1,1000.3,37.4,20.2,6.5,15,97,20,18,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-27,30.3,24.2,6.7,2.9,7,10,0.7,968.7,1002,36.6,21,9.9,20,122,5,12,6,96,1,1,3,1,0,0,0,2,5,1,8,30,0,4.4
2005-06-28,29.5,23.3,19,1.1,12,5,0,974.9,1009.2,29.5,17,5.9,23,93,2,12,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-29,32.3,24,37.2,2.8,7,55,1,976.4,1011,27.6,16.8,7.5,28,104,34,8,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-06-30,30.8,24.6,2.4,3.6,3,10,1,976.8,1011.4,28,17,7.6,28,104,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-01,31,24.6,0.9,2.8,0,58,0.4,977.1,1011.8,27.8,16.6,6.7,26,98,5,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-02,30.1,25.5,0.4,2.8,4,5,1,977,1011.6,29,18,9.3,29,117,9,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-03,32.5,25.1,0,4.2,1,30,0.3,976.4,1010.9,29,22,18.1,52,208,18,14,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-04,29.2,24,2.9,3.5,12,35,0,974,1008.3,30,22.8,18.9,52,218,16,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-05,27.1,23.5,7.6,1.2,18,15,0,973.1,1007.1,32.4,23,17.8,42,204,18,17,3,96,5,1,3,2,0,0,9,9,0,3,5,6,1,25
2005-07-06,28.3,23.5,3.4,2,7,20,0.5,974,1008.2,30.5,16.4,2.4,17,73,32,14,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-07,31.7,24.2,6.3,3.2,4,39,0.6,974.6,1008.9,29.4,17.4,7.2,25,102,2,14,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-08,32.2,23,25.3,2.5,7,45,3.8,977.2,1011.9,28,15.2,1.8,18,69,2,22,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-09,32,25,3.2,3.5,1,23,3.7,978.9,1013.6,27.4,16,5.1,24,88,2,12,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-10,32.7,24.7,23.1,3.1,12,52,2.1,978.7,1013.1,30,17.4,6.5,23,97,9,10,2,96,0,0,0,0,1,4,0,0,4,9,0,4,75,0
2005-07-11,32.7,23.3,13,2.2,6,35,0,979.5,1014.1,28.2,22.8,20,61,234,25,12,3,95,9,3,3,3,3,0,0,9,0,6,5,6,2,25
2005-07-12,28.7,24.1,7,3,11,50,0,977.8,1012,32,23,18.1,44,208,29,8,4,96,0,0,3,2,1,1,0,9,9,3,9,3,2,60
2005-07-13,30.3,24.4,1.3,3.3,1,54,3.1,977.1,1011.3,30.6,21.8,16.6,43,189,0,0,4,96,0,0,3,2,6,3,0,9,9,5,9,3,2,60
2005-07-14,32.7,25,1.4,5,1,50,3.2,976.4,1010.3,33.8,19.4,8.2,20,109,32,14,4,96,0,0,0,0,1,4,0,0,4,9,0,4,75,0
2005-07-15,32.8,24.1,8.1,4,7,55,1.1,976.2,1010.4,31.8,20.2,12.2,30,142,2,14,2,96,5,2,3,3,1,1,9,9,9,6,5,6,2,25
2005-07-16,31.7,22.5,15.1,2.9,12,55,4.2,977.1,1011.3,31.6,20.8,13.8,34,158,5,10,3,96,0,0,3,2,2,3,0,9,9,5,5,3,3,60
2005-07-17,31.7,23.8,0,4.8,0,0,8.7,978.4,1012.7,30.8,20.2,13.1,34,151,0,0,5,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2005-07-18,33.6,25.1,0,5.6,0,0,11.3,977.6,1011.9,30.6,20.4,13.7,36,157,20,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-19,34.6,26.4,0,5.8,0,0,1.8,974.9,1008.9,33.2,21,12.9,29,149,20,4,2,96,0,0,3,1,1,3,0,9,9,4,9,3,1,60
2005-07-20,33.5,24.5,0,4.5,0,0,6.4,974.9,1008.8,33.6,20.2,10.6,24,128,0,0,2,96,5,1,3,4,1,1,9,9,9,6,5,6,1,25
2005-07-21,34.6,23.9,11.8,4,3,25,0.7,976.2,1010.4,32,20.6,13,31,150,34,15,8,96,3,4,3,3,0,0,9,9,0,7,5,6,3,25
2005-07-22,30.7,24.1,0.2,4.2,1,15,8.4,977.4,1012.4,24.6,20.6,18.3,68,210,0,0,7,96,3,2,5,5,0,0,0,7,5,6,2,20,2.3,1.3
2005-07-23,34.5,24.2,0,6.6,0,0,0,976,1010.9,25.8,21.2,18.6,63,214,11,6,8,96,0,0,3,1,0,0,0,0,1,9,3,1,60,4
2005-07-24,30.9,22.8,20.9,3.2,12,25,0,973.8,1008,31,22,16.8,42,191,23,8,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2005-07-25,27.5,23.3,54.6,0.6,18,44,1.8,973.8,1007.8,32.4,20.2,11.7,28,129,2,18,4,96,4,2,3,3,0,0,9,9,0,5,5,6,1,25
2005-07-26,30.7,24.1,24.2,1.2,18,29,0,972.3,1006.7,29,19.6,13.2,38,152,7,8,3,96,5,3,3,3,0,0,0,6,5,6,3,20,0,1.5
2005-07-27,26.7,24.3,21.7,1.4,17,5,1.8,972.1,1006.2,31,21.6,16,40,182,9,8,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2005-07-28,29.9,23.2,17.5,3.4,9,25,0.1,970.3,1003.8,35.4,22.8,15.4,30,175,9,8,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-29,28.7,23.5,1.8,3.7,1,35,8.7,971.1,1004.7,36,20,7.5,17,104,9,6,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-30,32.1,23.8,0,4.4,0,0,4.6,972.2,1005.7,37,22,12.2,23,142,9,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-07-31,32,24,10.8,1.8,7,35,0,972,1005.5,36.5,20.2,7.5,17,104,11,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-01,26.1,23,60,1,24,0,0.6,972,1005.5,36.6,21.4,11,21,131,9,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-02,27.5,23.5,0.8,3.5,5,12,0.8,969.6,1002.9,37.2,22.2,12.5,23,145,11,8,6,96,5,1,0,0,0,0,9,0,0,1,5,6,1,25
2005-08-03,29.2,24.1,3,2.6,3,45,1.2,967.8,1001.1,37,23,14.6,27,166,16,15,9,96,3,3,3,2,0,0,9,9,0,5,5,6,1,25
2005-08-04,29.5,24.5,0.8,3.8,6,30,0.1,968.3,1001.5,37.6,23,14.2,25,162,14,12,6,96,1,2,3,2,1,1,5,5,3,2,30,0,4,36
2005-08-05,27.8,23.2,12.4,2.4,17,23,0,969.1,1002.4,37.6,19.8,4.8,13,86,29,18,8,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-06,25,22.1,28.5,1.6,18,50,0,970.4,1003.7,37.6,19.8,4.8,13,86,32,22,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-07,25.6,23.5,14.1,2.7,19,0,0.5,972.6,1007,36.2,19.8,6.6,16,97,5,12,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-08,29,23.8,0.4,3.4,1,35,7.3,973.1,1006.6,37,20,6.3,15,95,11,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-09,31.6,24.7,0.1,3.4,1,0,8.7,973.5,1006.9,38,22,11.3,20,133,2,10,5,96,0,0,0,0,8,6,0,0,6,9,2,6,70,0
2005-08-10,32.5,24.5,0,4.6,0,0,7.2,974.7,1003.2,36.4,23.4,16,30,182,18,12,8,96,9,3,3,3,0,0,9,9,0,6,5,6,2,25
2005-08-11,32.4,24,12.6,3.8,1,15,8.2,972.9,1006.1,38.8,23.6,14.7,24,167,27,12,6,96,8,2,3,3,1,1,9,9,9,6,5,6,2,25
2005-08-12,33.4,24,0,4.6,0,0,7.5,971.9,1005,39.5,22.4,11,18,130,20,14,6,96,1,1,3,2,1,3,6,5,8,1,30,0,4,34.6
2005-08-14,33.5,25,5.9,3.5,2,50,3.1,971,1004,39.8,21.8,8.9,16,114,34,14,9,96,1,2,0,0,1,1,9,0,9,3,5,8,2,25
2005-08-15,32.8,24,0.2,3.5,7,10,0.1,972.4,1005.6,38.4,22.8,13,22,150,0,0,5,96,4,4,3,1,1,1,9,9,9,6,5,6,2,25
2005-08-16,30,23.4,12.4,3.4,14,25,0.3,974.3,1008,34.8,19.4,7,18,100,32,46,6,94,9,4,3,2,0,0,9,9,0,6,5,6,3,20
2005-08-17,28.8,23.8,1.5,2,7,45,4,972.7,1005.9,38.4,22.6,12.5,21,145,16,12,5,96,8,2,3,2,0,0,0,4,5,6,1,25,0,4
2005-08-18,32.2,25.4,0,4.5,0,0,0,971,1004.2,38.8,21,7.5,15,104,11,6,6,96,5,1,3,2,1,3,9,9,9,6,5,6,1,20
2005-08-19,29.2,24.1,0.7,2.5,12,26,0,970,1003,40,21.4,7.4,14,103,18,18,8,96,3,3,3,2,1,1,9,9,9,6,5,8,2,25
2005-08-20,25.9,22.5,21.7,2,20,37,0,970.3,1003.6,38,20.2,5.7,14,91,34,12,12,96,8,3,3,2,1,1,9,9,9,6,5,6,2,25
2005-08-21,27.2,23.4,2.2,1,15,35,1.2,972.2,1006,34,23.8,18.4,40,212,9,6,5,96,3,3,3,4,0,0,0,7,5,6,3,25,0.5,3.6
2005-08-22,30.5,24,0,3.4,0,0,4.1,971.1,1004.6,36.8,22.2,12.9,24,149,9,8,96,1,1,3,1,0,0,9,9,0,2,5,8,1,25,0
2005-08-23,31.6,23.3,0,3.2,0,0,5.8,970.7,1004.1,36.4,21.6,11.7,23,137,27,18,6,96,3,3,0,0,0,0,9,0,0,3,5,8,3,25
2005-08-24,31.5,22.9,0.3,3.5,0,15,9.9,967.9,1000.8,39.4,21.2,7.4,14,103,29,18,7,96,4,4,0,0,0,0,9,0,0,4,5,6,1,25
2005-08-25,32,21.6,0,3,0,33,9.9,968.4,1001.6,37.5,20,5.7,14,92,23,14,9,96,3,4,3,2,0,0,0,6,5,6,3,20,0,4.2
2005-08-26,32.1,22.9,0,3.4,0,0,7.9,966.5,999.5,38.4,21,7.9,16,107,27,18,8,96,9,2,3,1,0,0,9,9,0,3,5,6,1,25
2005-08-27,32.6,22.7,0,3.8,0,0,5.3,966.7,999.9,36.6,21.6,11.5,22,136,7,10,5,96,3,4,0,0,0,0,9,0,0,4,5,8,4,25
2005-08-28,32.2,23.4,0.3,3.8,1,5,10.3,973,1007.3,30,22.2,17.8,48,204,11,14,3,96,5,2,0,0,0,0,9,0,0,2,5,5,2,20
2005-08-29,34.7,23.8,0,5.7,0,0,7.1,973.8,1008.2,29,22.2,18.4,53,211,18,18,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-08-30,34,24.2,0,5.1,0,39,11.2,973.6,1008,28.6,21.6,17.6,51,201,16,12,5,96,0,0,3,3,1,1,0,4,9,3,3,60,0,1.2
2005-08-31,35.2,24.4,0,5.3,0,0,7.5,974.6,1009.5,25,21.8,20.1,74,235,18,10,5,96,5,3,3,4,0,0,9,9,0,7,5,6,3,25
2005-09-01,36,23.8,0,5.2,0,15,7.4,972.1,1006.2,31,21.6,16,40,182,0,0,3,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2005-09-02,36.3,24.9,0,5,0,38,8,970,1004.2,29.8,21.2,16,43,182,36,10,3,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2005-09-03,36.9,24.4,0.7,4.9,6,15,5.7,969.4,1003,34.3,21,12,26,140,32,18,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-04,34.2,23.5,26,4.4,5,50,3.2,970.6,1004.2,35,21.2,11.9,25,139,34,18,4,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2005-09-05,31,24,1.8,4.8,4,40,8.4,970.4,1003.9,36,21.2,11,22,131,34,22,5,96,5,1,3,3,0,0,9,9,0,4,5,6,1,25
2005-09-06,33,25.7,0,3,0,27,6,970.4,1004,34.6,19.2,6.6,18,97,32,22,7,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
2005-09-07,34,25.2,0,4.9,0,10,5.9,970.9,1004.5,35,19.6,7.4,18,103,32,22,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-08,34,25,0,4.7,0,0,8.4,972,1005.7,34.6,19.6,7.9,19,107,34,18,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-09,33.7,24.6,0,5.2,0,5,9.2,969.7,1005.2,35.4,20.2,8.8,20,113,29,15,5,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2005-09-10,33.4,24.1,0,5.5,0,0,10.8,970.1,1005.6,35.8,21,10.6,22,128,32,27,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-11,33.1,24.6,7.3,4.9,3,0,1.8,970.6,1004,36.4,21.2,10.6,21,128,34,12,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-12,30.8,24,4.2,1.6,8,20,2.9,970.5,1003.8,37.6,20.4,6.9,15,99,36,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-13,27.2,25.8,6.4,2.9,8,25,0.6,970.6,1003.8,38.8,22.4,11.6,20,137,32,18,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-14,30.2,23.6,142.7,3.4,18,45,0,970.3,1003.7,36.6,23,14.9,28,169,32,26,9,96,5,1,3,3,0,0,9,9,0,4,5,6,1,25
2005-09-15,24.7,23.3,90.9,0,23,45,0,971.6,1005.2,36,22.4,14,27,160,34,10,5,96,0,0,3,3,0,0,0,0,3,9,3,3,60,0
2005-09-16,27.2,23.5,0.9,3.9,3,0,9,969.5,1002.9,37,23.8,16.4,30,186,36,10,6,96,1,1,3,3,0,0,9,9,0,4,5,8,1,30
2005-09-17,31.7,22.9,0,0,0,9.4,0,969.3,1002.7,37,23,14.6,27,166,20,12,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-09-18,32.4,23.5,0,5.3,0,5,6.2,970,1003.3,37.6,25,18.5,33,213,20,18,3,96,5,1,3,2,0,0,9,9,0,3,5,6,1,30
2005-09-19,31.5,24.3,0,4.6,0,29,3.9,969.8,1003,38.5,23,13.5,23,155,27,12,6,96,0,0,3,1,0,0,0,0,1,9,3,1,60,0
2005-09-20,31.5,24.5,0.6,4.5,1,30,3.9,970.4,1003.7,37.8,24.2,16.7,29,190,29,18,6,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2005-09-21,31.5,23,2.8,4.8,5,45,0,969.3,1002.5,38.4,23.8,15.4,26,175,34,12,6,96,0,0,0,0,1,4,0,0,9,4,9,0,4,75
2005-09-22,27.7,23.7,7.4,2.2,19,25,4.2,970.6,1003.9,37.2,23.8,16.3,29,185,32,28,6,96,3,3,3,3,0,0,9,9,0,6,5,6,2,25
2005-09-23,30,24,0,3.3,1,20,6.4,970.8,1004.4,34.8,22.2,14.5,30,165,2,10,2,96,5,2,3,4,0,0,0,6,5,6,2,25,0,1.5
2005-09-24,30.2,23.2,18.8,4,7,47,6.4,970.2,1003.8,35,23.8,17.7,36,202,18,12,7,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2005-09-25,31.2,22,0,5,0,0,8.5,971.8,1005.6,34,23.4,17.6,38,201,2,10,7,96,3,4,3,1,0,0,9,9,0,5,5,6,3,20
2005-09-26,31.7,21.4,0,5,0,0,9.7,971.3,1005.3,32,22.6,17.3,41,197,32,18,7,96,5,3,3,4,0,0,9,9,0,7,5,6,3,25
2005-09-27,31.4,21.3,0,4.6,0,0,8.9,969.3,1002.8,35.2,21.5,12.2,25,142,23,8,1,96,0,0,3,2,0,0,0,0,2,9,3,2,60,0
2005-09-28,33.5,21.8,0,5.1,0,0,7.8,966.5,1000.1,33.6,22.4,15.8,34,179,16,15,6,96,3,4,0,0,0,0,9,0,0,4,5,6,1,25
2005-09-29,32.7,20.5,0,4.8,0,0,10.2,967.7,1001.1,36,23,15.4,29,175,36,22,5,96,9,4,3,2,0,0,0,6,5,6,4,20,0,3.6
2005-09-30,34,22.1,0,5.3,0,0,9.2,988.6,1003.2,25.4,21.8,19.9,71,232,5,18,11,96,3,3,3,4,0,0,9,9,0,7,5,6,2,20
2005-10-01,34.1,22.6,0,5.2,0,0,8.5,970.3,1005.2,23.2,19.6,17.4,70,199,34,28,7,94,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2005-10-02,34.8,22.3,0,5.1,0,0,8.7,966.5,999.8,35.6,21,10.8,22,129,16,15,6,96,8,4,3,1,0,0,9,9,0,5,5,6,2,25
2005-10-03,35,21.9,0,5.2,0,0,10,965.2,998.3,37.6,23,14.2,25,162,16,10,6,96,8,4,3,2,0,0,0,6,5,6,2,20,0,3
2005-10-04,35,20.8,0,5.2,0,0,7.7,965.1,998,39.4,21.8,9.4,16,118,32,10,10,96,9,4,3,2,0,0,9,9,0,6,5,6,3,25
2005-10-05,35,21.2,0,5.5,0,0,7.7,965.6,998.4,40.4,22,8.9,15,114,32,12,9,96,3,3,3,2,0,0,9,9,0,5,5,6,3,20
2005-10-06,35.4,21.3,0,5.1,0,0,9.8,966,998.8,41,21.8,7.6,13,104,34,25,11,96,1,2,3,2,0,0,9,9,0,4,5,8,2,30
2005-10-07,35.5,18.9,0,5.4,0,0,10.3,965.9,998.7,41,21.4,6.2,12,95,32,26,14,96,1,1,0,0,0,0,0,0,1,5,8,1,30,0
2005-10-08,35.5,19,0,5.2,0,0,9.8,967.2,1000.1,41,21,4.7,11,85,32,18,13,96,1,1,0,0,0,0,0,0,1,5,8,1,30,0
2005-10-09,35.4,20.5,0,5,0,0,8.7,966.9,999.6,41.4,21.8,7.2,13,101,34,12,9,96,0,0,3,1,0,0,0,0,1,9,3,1,60,0
2005-10-10,35.8,22.2,0,5.8,0,0,9.3,965.6,998.3,42,21.8,6.4,12,96,32,14,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-10-11,34.7,21.1,0,5.6,0,0,9.3,966,998.6,43,23.6,11.1,15,131,27,8,9,97,1,1,0,0,0,0,0,0,1,5,8,1,30,0
2005-10-12,34.9,19.5,0,5.5,0,0,9.9,966.1,998.7,43,23.6,11.1,15,132,29,18,10,96,4,4,3,1,0,0,9,9,0,5,5,6,2,25
2005-10-13,35.1,20.5,0,5.2,0,0,8.1,966.9,999.4,43.6,23.4,10,14,123,29,18,10,96,8,3,0,0,0,0,9,0,0,3,5,6,2,25
2005-10-14,34.8,23.8,0,4.9,0,0,0.2,966.2,998.6,44.5,25.2,14.2,17,162,34,14,9,96,1,3,3,1,0,0,9,9,0,4,5,8,3,25
2005-10-15,30,21,28.2,1.6,12,10,0,966,998.2,44.2,25,13.9,17,159,32,10,7,96,1,2,3,1,0,0,0,3,5,8,2,30,0,5
2005-10-16,24.4,21.4,30.2,2.4,24,0,0.2,965.7,997.7,43.4,25,14.6,19,166,27,16,7,96,4,4,0,0,0,0,9,0,0,4,5,6,2,25
2005-10-17,27,22.2,32.6,2.7,13,0,0.5,964.6,997.1,43,24.4,13.3,18,153,23,24,6,96,3,4,3,2,0,0,9,9,0,6,5,6,2,25
2005-10-18,26.5,22.7,4.9,1.7,4,47,6.7,964.1,996.5,43.8,25,14.3,18,163,9,10,6,96,8,2,3,3,0,0,9,9,0,5,5,5,1,25
2005-10-19,30.5,21.7,0,4.3,0,0,9.5,964.5,996.8,45,24.8,12.8,15,148,32,10,8,96,4,3,3,1,0,0,0,4,5,6,1,25,0,5.3
2005-10-20,32.1,20.8,0,4.9,0,0,9.3,965.6,998,44.4,26,16.3,20,185,29,14,9,96,1,2,3,1,1,1,9,9,9,4,5,8,2,30
2005-10-21,31.8,20.7,0,4.7,0,0,11.3,965.7,998.1,44.6,26,16.2,19,184,34,14,8,96,8,4,0,0,0,0,9,0,0,4,5,6,2,25
2005-10-22,31.6,19.5,0,4.6,0,0,10.6,964.7,997.2,42.8,26,17.3,23,197,29,18,6,96,3,3,3,1,1,2,9,9,9,6,5,6,2,25
2005-10-23,30.5,17.6,0,4.8,0,0,9.5,966.7,999.4,41.5,25.2,16.5,24,188,32,18,10,96,3,4,3,2,0,0,0,6,5,6,3,25,0,0.5
2005-10-24,31.5,20.9,0,5.3,0,0,5.5,966.2,998.8,42.8,26,17.3,23,197,29,22,5,96,4,3,3,3,0,0,9,9,0,6,5,6,2,20
2005-10-25,31.1,23.2,0,4.9,0,0,6.4,965.4,998.3,40,24,14.7,23,167,14,24,6,96,3,4,3,2,0,0,9,9,0,6,5,6,2,20
2005-10-26,32.1,20.6,3.5,1.4,0,32,11.4,966.1,999,39.6,24.4,15.9,25,181,32,18,10,96,8,3,3,2,0,0,9,9,0,5,5,6,1,25
2005-10-27,32.2,18.4,3.5,4.8,0,0,1.2,967.9,1001.1,37.5,24.2,17,30,194,36,4,6,95,3,1,3,4,0,0,0,5,5,6,1,25,0,4.5
2005-10-28,30.6,17.9,3.5,4.6,0,0,8.4,964.3,997,41,22.8,10.7,16,129,9,8,5,96,4,4,3,2,0,0,9,9,0,6,5,6,2,25
2005-10-29,31.6,18.2,0,4.2,0,0,6.1,967.1,1000.5,35.2,22.8,15.5,31,176,27,10,2,96,5,2,3,5,0,0,9,9,0,7,5,6,2,25
2005-10-30,31.5,17.4,0,5,0,0,9.6,967.1,1000.6,35,23.8,17.7,36,202,18,12,1,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2005-10-31,32,16.2,0,4.8,0,0,9.7,967.2,1000.4,38.2,22,11.1,20,132,36,18,7,96,1,1,3,2,0,0,9,9,0,3,5,8,1,25
2005-11-01,31.6,14.3,0,4.9,0,0,9.7,967,1000.3,36.4,21,10,20,123,32,18,7,96,8,3,3,2,0,0,0,5,5,6,2,25,0,1.7
2005-11-02,31.6,14.5,0,5.2,0,0,10,966.8,1000,37,21.4,10.6,20,127,32,10,7,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2005-11-03,31.2,15.4,0,5,0,0,9.8,966.7,999.8,37.2,21.8,11.5,21,136,32,14,3,96,5,1,3,1,0,0,9,9,0,2,5,6,1,20
2005-11-04,31.4,14.6,0,5,0,0,9.3,967.2,1000.5,36.8,21,9.7,19,120,32,17,3,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
2005-11-05,31.3,15.9,0,5,0,0,9.5,965.7,998.8,38,23,13.8,24,158,34,14,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2005-11-06,31.6,15,0,4.4,0,0,9.8,965,998.3,36,24.4,18.3,35,210,29,22,7,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
2005-11-07,31.1,14.5,0,4.8,0,0,9.3,966.1,999.3,45.1,32.2,18.1,33,208,34,14,7,96,5,2,3,3,0,0,9,9,0,5,5,6,2,20
2005-11-08,30.5,12.9,0,4.7,0,0,9.5,967.2,1000.6,35.2,23,15.9,32,181,32,36,9,96,5,2,7,4,6,1,9,9,9,7,5,6,2,25
2005-11-09,30.2,12.8,0,4.6,0,0,9.8,967.5,1001,35,23.2,16.5,33,188,25,38,9,96,0,0,3,1,1,1,0,2,9,3,1,60,0.3,1.5
2005-11-10,30.1,12,0,4,0,0,10.1,966.2,999.4,36.6,22.6,14,26,160,32,24,9,96,5,3,7,4,0,0,0,5,6,3,25,0,1.5,27.5
2005-11-11,30.5,13.5,0,4.6,0,0,10,968.5,1001.9,35.4,24.6,19.1,38,221,32,34,10,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20
2005-11-12,31,14.5,0,4.8,0,0,10.1,967.3,1000.6,36.4,24.6,18.5,35,213,34,26,11,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
