Date,RH,VP
2011-12-22,34,126
2011-12-23,95,141
2011-12-23,36,123
2011-12-24,91,142
2011-12-24,29,112
2011-12-25,94,137
2011-12-25,34,130
2011-12-26,89,121
2011-12-26,25,94
2011-12-27,89,123
2011-12-27,22,80
2011-12-28,84,111
2011-12-28,38,131
2011-12-29,95,123
2011-12-29,32,107
2011-12-30,95,121
2011-12-30,35,137
2011-12-31,84,150
2011-12-31,40,159
2012-01-01,79,191
2012-01-01,51,186
2012-01-02,86,174
2012-01-02,51,204
2012-01-03,90,179
2012-01-03,41,159
2012-01-04,80,152
2012-01-04,30,126
2012-01-05,90,155
2012-01-05,39,161
2012-01-06,92,168
2012-01-06,33,129
2012-01-07,89,149
2012-01-07,20,77
2012-01-08,82,123
2012-01-08,26,90
2012-01-09,84,113
2012-01-09,26,89
2012-01-10,90,115
2012-01-10,29,89
2012-01-11,81,107
2012-01-11,30,91
2012-01-12,90,109
2012-01-12,24,76
2012-01-13,88,107
2012-01-13,27,88
2012-01-14,77,107
2012-01-14,27,90
2012-01-15,86,111
2012-01-15,23,84
2012-01-16,86,114
2012-01-16,20,75
2012-01-17,95,127
2012-01-17,19,67
2012-01-18,36,114
2012-01-19,75,127
2012-01-19,44,128
2012-01-20,91,127
2012-01-20,35,116
2012-01-21,91,132
2012-01-22,92,148
2012-01-22,47,155
2012-01-23,92,168
2012-01-23,36,141
2012-01-24,94,167
2012-01-24,35,137
2012-01-25,90,163
2012-01-25,44,152
2012-01-26,82,145
2012-01-26,37,139
2012-01-27,93,143
2012-01-27,28,105
2012-01-28,85,141
2012-01-28,27,93
2012-01-29,78,119
2012-01-29,20,69
2012-01-30,74,116
2012-01-30,41,154
2012-01-31,85,143
2012-01-31,35,138
2012-02-01,90,155
2012-02-01,29,111
2012-02-02,90,155
2012-02-02,28,112
2012-02-03,85,143
2012-02-03,30,119
2012-02-04,90,157
2012-02-04,32,140
2012-02-05,86,152
2012-02-05,29,125
2012-02-06,84,163
2012-02-06,33,139
2012-02-07,84,161
2012-02-08,70,124
2012-02-09,73,88
2012-02-10,57,81
2012-02-10,20,77
2012-02-11,75,109
2012-02-11,22,96
2012-02-12,79,137
2012-02-12,18,80
2012-02-13,70,143
2012-02-13,20,90
2012-02-14,84,148
2012-02-14,22,96
2012-02-15,84,163
2012-02-15,19,72
2012-02-16,59,98
2012-02-17,66,116
2012-02-17,19,85
2012-02-18,74,141
2012-02-19,72,163
2012-02-19,23,113
2012-02-20,79,168
2012-02-20,19,98
2012-02-21,69,148
2012-02-21,14,74
2012-02-22,64,137
2012-02-22,14,74
2012-02-23,68,147
2012-02-23,16,84
2012-02-24,68,149
2012-02-24,20,102
2012-02-25,60,133
2012-02-25,18,94
2012-02-26,57,129
2012-02-26,19,101
2012-02-27,68,155
2012-02-27,18,99
2012-02-28,60,123
2012-02-28,14,66
2012-02-29,19,84
2012-03-01,69,130
2012-03-01,15,66
2012-03-02,54,106
2012-03-02,20,83
2012-03-03,68,156
2012-03-03,23,112
2012-03-04,66,164
2012-03-04,14,75
2012-03-05,57,137
2012-03-05,20,111
2012-03-06,47,129
2012-03-06,18,86
2012-03-07,48,107
2012-03-07,14,59
2012-03-08,52,105
2012-03-08,19,76
2012-03-09,66,140
2012-03-09,17,73
2012-03-10,56,125
2012-03-10,14,67
2012-03-11,56,125
2012-03-11,14,67
2012-03-12,47,123
2012-03-12,20,90
2012-03-13,47,123
2012-03-13,14,74
2012-03-14,48,123
2012-03-15,42,125
2012-03-15,16,89
2012-03-16,48,137
2012-03-16,20,115
2012-03-17,43,127
2012-03-17,16,92
2012-03-18,41,121
2012-03-18,16,92
2012-03-19,39,119
2012-03-19,14,79
2012-03-20,40,125
2012-03-20,14,80
2012-03-21,47,155
2012-03-21,15,90
2012-03-22,46,137
2012-03-22,17,109
2012-03-23,47,155
2012-03-23,14,88
2012-03-24,48,151
2012-03-24,19,118
2012-03-25,43,142
2012-03-25,10,60
2012-03-26,44,142
2012-03-26,9,56
2012-03-27,47,148
2012-03-27,24,134
2012-03-28,64,191
2012-03-28,22,128
2012-03-29,56,190
2012-03-29,30,165
2012-03-30,45,153
2012-03-30,27,143
2012-03-31,62,191
2012-03-31,13,79
2012-04-01,52,184
2012-04-01,18,113
2012-04-02,48,175
2012-04-02,47,250
2012-04-03,57,210
2012-04-03,31,171
2012-04-04,61,193
2012-04-04,27,154
2012-04-05,56,202
2012-04-05,22,136
2012-04-06,31,117
2012-04-06,20,111
2012-04-07,30,104
2012-04-07,20,116
2012-04-08,37,141
2012-04-08,24,150
2012-04-09,41,150
2012-04-09,25,146
2012-04-10,52,188
2012-04-10,21,125
2012-04-11,61,211
2012-04-11,39,209
2012-04-12,54,191
2012-04-12,42,216
2012-04-13,49,170
2012-04-13,21,119
2012-04-14,48,201
2012-04-14,17,99
2012-04-15,46,186
2012-04-15,16,101
2012-04-16,37,147
2012-04-16,63,218
2012-04-17,61,221
2012-04-17,21,123
2012-04-18,54,191
2012-04-19,65,235
2012-04-19,69,213
2012-04-20,59,202
2012-04-20,28,160
2012-04-21,57,216
2012-04-21,33,193
2012-04-22,42,161
2012-04-22,21,125
2012-04-23,35,133
2012-04-23,11,63
2012-04-24,48,151
2012-04-24,20,118
2012-04-25,48,169
2012-04-25,19,109
2012-04-26,35,133
2012-04-26,11,69
2012-04-27,32,135
2012-04-27,15,88
2012-04-28,31,129
2012-04-28,26,152
2012-04-29,20,82
2012-04-29,23,123
2012-04-30,28,113
2012-04-30,30,168
2012-05-01,41,161
2012-05-01,21,119
2012-05-02,30,110
2012-05-02,21,116
2012-05-03,37,137
2012-05-03,27,154
2012-05-04,50,173
2012-05-04,37,188
2012-05-05,63,202
2012-05-05,35,168
2012-05-06,64,213
2012-05-06,35,180
2012-05-07,65,206
2012-05-07,29,168
2012-05-08,64,228
2012-05-08,21,132
2012-05-09,59,209
2012-05-09,35,201
2012-05-10,53,193
2012-05-10,40,220
2012-05-11,62,220
2012-05-11,29,177
2012-05-12,59,211
2012-05-12,39,208
2012-05-13,61,216
2012-05-13,29,198
2012-05-14,54,191
2012-05-14,23,132
2012-05-15,40,162
2012-05-15,21,131
2012-05-16,50,202
2012-05-16,28,148
2012-05-17,49,179
2012-05-17,28,163
2012-05-18,53,195
2012-05-18,21,133
2012-05-19,34,148
2012-05-19,20,116
2012-05-20,49,176
2012-05-20,23,145
2012-05-21,51,193
2012-05-21,27,155
2012-05-22,65,218
2012-05-22,31,179
2012-05-23,63,227
2012-05-23,32,186
2012-05-24,59,209
2012-05-24,34,193
2012-05-25,63,235
2012-05-25,35,193
2012-05-26,65,238
2012-05-26,32,178
2012-05-27,64,228
2012-05-27,33,171
2012-05-28,66,231
2012-05-28,49,237
2012-05-29,66,231
2012-05-29,39,208
2012-05-30,65,221
2012-05-30,38,193
2012-05-31,61,211
2012-05-31,28,151
2012-06-01,60,217
2012-06-01,31,167
2012-06-02,60,228
2012-06-02,35,180
2012-06-03,62,231
2012-06-03,40,205
2012-06-04,63,232
2012-06-04,42,224
2012-06-05,69,240
2012-06-05,53,244
2012-06-06,79,255
2012-06-06,80,253
2012-06-07,73,232
2012-06-07,67,253
2012-06-08,73,244
2012-06-08,52,227
2012-06-09,70,240
2012-06-09,58,235
2012-06-10,70,235
2012-06-10,73,256
2012-06-11,75,238
2012-06-11,48,217
2012-06-12,71,240
2012-06-12,52,235
2012-06-13,64,237
2012-06-13,48,222
2012-06-14,64,237
2012-06-14,50,246
2012-06-15,66,243
2012-06-15,67,237
2012-06-16,66,240
2012-06-16,61,240
2012-06-17,80,269
2012-06-17,92,274
2012-06-18,81,269
2012-06-18,64,246
2012-06-19,72,246
2012-06-19,57,234
2012-06-20,69,250
2012-06-20,59,225
2012-06-21,65,235
2012-06-21,45,206
2012-06-22,65,235
2012-06-22,49,216
2012-06-23,68,238
2012-06-24,82,255
2012-06-24,78,264
2012-06-25,89,281
2012-06-25,59,244
2012-06-26,74,259
2012-06-26,65,238
2012-06-27,86,267
2012-06-27,63,232
2012-06-28,70,244
2012-06-28,67,237
2012-06-29,71,243
2012-06-29,60,238
2012-06-30,61,216
2012-06-30,68,255
2012-07-01,70,228
2012-07-01,69,264
2012-07-02,83,271
2012-07-02,52,243
2012-07-03,77,255
2012-07-03,65,238
2012-07-04,92,274
2012-07-04,73,238
2012-07-05,62,234
2012-07-06,97,288
2012-07-06,81,263
2012-07-07,76,253
2012-07-07,76,264
2012-07-08,72,250
2012-07-08,76,247
2012-07-09,77,252
2012-07-09,69,240
2012-07-10,79,252
2012-07-10,53,231
2012-07-11,71,240
2012-07-11,63,249
2012-07-12,78,237
2012-07-12,65,238
2012-07-13,74,247
2012-07-13,62,234
2012-07-14,75,238
2012-07-14,70,244
2012-07-15,79,250
2012-07-15,63,235
2012-07-16,77,249
2012-07-16,74,249
2012-07-17,73,244
2012-07-17,59,244
2012-07-18,92,264
2012-07-18,91,256
2012-07-19,85,258
2012-07-19,87,259
2012-07-20,90,269
2012-07-20,93,274
2012-07-21,83,271
2012-07-21,70,256
2012-07-22,81,256
2012-07-22,76,253
2012-07-23,82,255
2012-07-23,81,256
2012-07-24,81,263
2012-07-24,73,246
2012-07-25,79,249
2012-07-25,72,246
2012-07-26,82,255
2012-07-26,78,250
2012-07-27,84,256
2012-07-27,72,250
2012-07-28,82,249
2012-07-28,87,256
2012-07-29,77,244
2012-07-29,79,246
2012-07-30,92,259
2012-07-30,92,256
2012-07-31,87,252
2012-08-01,91,256
2012-08-01,92,259
2012-08-02,90,261
2012-08-02,77,258
2012-08-03,82,252
2012-08-03,91,256
2012-08-04,81,247
2012-08-04,88,261
2012-08-05,85,256
2012-08-05,80,259
2012-08-06,86,259
2012-08-06,90,269
2012-08-07,92,274
2012-08-07,81,266
2012-08-08,95,273
2012-08-08,75,247
2012-08-09,85,255
2012-08-09,77,235
2012-08-10,93,264
2012-08-10,73,244
2012-08-11,87,246
2012-08-11,78,247
2012-08-12,78,247
2012-08-12,81,240
2012-08-13,85,253
2012-08-13,67,234
2012-08-14,78,241
2012-08-14,71,237
2012-08-15,78,247
2012-08-15,70,238
2012-08-16,78,247
2012-08-16,63,232
2012-08-17,76,232
2012-08-17,61,218
2012-08-18,81,253
2012-08-18,71,240
2012-08-19,98,259
2012-08-19,81,247
2012-08-20,81,247
2012-08-20,70,238
2012-08-21,84,250
2012-08-21,72,244
2012-08-22,79,235
2012-08-22,70,235
2012-08-23,81,250
2012-08-23,69,253
2012-08-24,80,255
2012-08-24,59,244
2012-08-25,81,256
2012-08-25,63,229
2012-08-26,80,238
2012-08-26,70,244
2012-08-27,80,237
2012-08-27,88,253
2012-08-28,90,261
2012-08-28,83,261
2012-08-29,86,266
2012-08-29,85,283
2012-08-30,83,256
2012-08-30,80,261
2012-08-31,84,266
2012-08-31,89,288
2012-09-01,77,252
2012-09-01,80,269
2012-09-02,89,271
2012-09-02,78,269
2012-09-03,89,277
2012-09-03,84,259
2012-09-04,88,253
2012-09-04,84,256
2012-09-05,88,256
2012-09-05,91,279
2012-09-06,92,259
2012-09-06,85,264
2012-09-07,77,235
2012-09-07,77,258
2012-09-08,85,255
2012-09-08,79,267
2012-09-09,87,246
2012-09-09,81,269
2012-09-10,93,274
2012-09-10,92,256
2012-09-11,91,255
2012-09-11,81,240
2012-09-12,81,240
2012-09-12,70,232
2012-09-13,80,237
2012-09-13,70,235
2012-09-14,81,234
2012-09-14,71,235
2012-09-15,89,250
2012-09-15,70,228
2012-09-16,87,243
2012-09-16,71,240
2012-09-17,82,249
2012-09-17,70,235
2012-09-18,79,232
2012-09-18,78,229
2012-09-19,83,232
2012-09-19,74,256
2012-09-20,81,244
2012-09-20,65,238
2012-09-21,80,234
2012-09-21,78,259
2012-09-22,88,247
2012-09-22,68,240
2012-09-23,84,238
2012-09-23,61,229
2012-09-24,77,216
2012-09-24,53,193
2012-09-25,77,220
2012-09-25,56,210
2012-09-26,79,229
2012-09-26,61,231
2012-09-27,83,253
2012-09-27,62,238
2012-09-28,69,240
2012-09-28,61,229
2012-09-29,87,252
2012-09-29,73,261
2012-09-30,87,263
2012-09-30,61,244
2012-10-01,91,273
2012-10-01,79,271
2012-10-02,90,261
2012-10-02,81,259
2012-10-03,85,244
2012-10-03,81,263
2012-10-04,93,277
2012-10-04,93,281
2012-10-05,97,271
2012-10-05,76,264
2012-10-06,86,267
2012-10-06,65,250
2012-10-07,87,276
2012-10-07,77,273
2012-10-08,88,264
2012-10-08,51,210
2012-10-09,85,269
2012-10-09,71,269
2012-10-10,86,274
2012-10-10,55,216
2012-10-11,78,250
2012-10-11,51,225
2012-10-12,71,221
2012-10-12,61,229
2012-10-13,76,232
2012-10-13,51,214
2012-10-14,82,249
2012-10-14,50,209
2012-10-15,74,201
2012-10-15,51,216
2012-10-16,72,200
2012-10-16,55,211
2012-10-17,71,205
2012-10-17,43,176
2012-10-18,69,210
2012-10-18,40,171
2012-10-19,66,189
2012-10-19,31,135
2012-10-20,62,160
2012-10-20,43,165
2012-10-21,87,243
2012-10-21,55,206
2012-10-22,54,155
2012-10-22,62,228
2012-10-23,79,235
2012-10-23,50,205
2012-10-24,83,250
2012-10-24,56,240
2012-10-25,85,244
2012-10-25,51,218
2012-10-26,78,250
2012-10-26,85,258
2012-10-27,86,237
2012-10-27,50,197
2012-10-28,81,221
2012-10-28,49,193
2012-10-29,79,221
2012-10-29,43,162
2012-10-30,71,171
2012-10-30,25,93
2012-10-31,61,149
2012-10-31,47,163
2012-11-01,87,189
2012-11-01,57,193
2012-11-02,71,197
2012-11-02,73,250
2012-11-03,82,238
2012-11-03,59,237
2012-11-04,82,238
2012-11-04,44,191
2012-11-05,80,218
2012-11-05,52,216
2012-11-06,80,222
2012-11-06,48,196
2012-11-07,71,199
2012-11-07,41,170
2012-11-08,70,188
2012-11-08,39,155
2012-11-09,69,173
2012-11-09,27,118
2012-11-10,74,179
2012-11-10,39,165
2012-11-11,80,213
2012-11-11,37,155
2012-11-12,71,173
2012-11-12,51,199
2012-11-13,61,161
2012-11-13,37,142
2012-11-14,72,168
2012-11-14,39,142
2012-11-15,73,166
2012-11-15,42,149
2012-11-16,68,149
2012-11-16,36,123
2012-11-17,68,135
2012-11-17,33,115
2012-11-18,81,151
2012-11-18,34,119
2012-11-19,70,128
2012-11-19,37,130
2012-11-20,70,126
2012-11-20,41,150
2012-11-21,86,156
2012-11-21,50,188
2012-11-22,83,183
2012-11-22,46,185
2012-11-23,85,195
2012-11-23,41,159
2012-11-24,77,179
2012-11-24,51,206
2012-11-25,84,194
2012-11-25,51,211
2012-11-26,89,208
2012-11-26,53,204
2012-11-27,77,193
2012-11-27,48,205
2012-11-28,86,205
2012-11-28,39,144
2012-11-29,83,170
2012-11-29,33,129
2012-11-30,79,157
2012-11-30,35,133
2012-12-01,74,157
2012-12-01,41,154
2012-12-02,87,178
2012-12-02,53,208
2012-12-03,80,177
2012-12-03,47,176
2012-12-04,72,153
2012-12-04,35,133
2012-12-05,59,142
2012-12-05,42,168
2012-12-06,70,183
2012-12-06,51,210
2012-12-07,87,227
2012-12-07,42,184
2012-12-08,91,218
2012-12-08,51,225
2012-12-09,91,227
2012-12-09,42,174
2012-12-10,92,206
2012-12-10,37,147
2012-12-11,78,171
2012-12-11,27,107
2012-12-12,94,179
2012-12-12,17,69
2012-12-13,88,162
2012-12-13,33,123
2012-12-14,96,167
2012-12-14,46,179
2012-12-15,88,160
2012-12-15,47,186
2012-12-16,95,172
2012-12-16,36,135
2012-12-17,86,158
2012-12-17,37,141
2012-12-18,79,159
2012-12-18,30,113
2012-12-19,91,137
2012-12-19,37,121
2012-12-20,80,139
2012-12-20,36,123
2012-12-21,87,145
2012-12-21,48,193
2012-12-22,96,174
2012-12-22,41,161
2012-12-23,94,170
2012-12-23,46,175
2012-12-24,90,159
2012-12-24,40,153
2012-12-25,94,173
2012-12-25,39,133
2012-12-26,87,134
2012-12-26,32,102
2012-12-27,90,114
2012-12-27,39,133
2012-12-28,93,125
2012-12-28,35,133
2012-12-29,93,139
2012-12-29,45,174
2012-12-30,93,145
2012-12-30,44,190
2012-12-31,91,201
2012-12-31,48,193
2013-01-01,89,216
2013-01-01,43,175
2013-01-02,81,199
2013-01-02,37,152
2013-01-03,94,182
2013-01-03,31,129
2013-01-04,96,169
2013-01-04,27,106
2013-01-05,69,116
2013-01-05,25,90
2013-01-06,93,132
2013-01-06,24,85
2013-01-07,95,121
2013-01-07,24,95
2013-01-08,95,130
2013-01-08,45,165
2013-01-09,96,147
2013-01-09,44,169
2013-01-10,96,157
2013-01-10,36,138
2013-01-11,96,151
2013-01-11,37,140
2013-01-12,95,137
2013-01-12,33,135
2013-01-13,89,142
2013-01-13,25,106
2013-01-14,91,148
2013-01-14,24,107
2013-01-15,87,145
2013-01-15,40,185
2013-01-16,96,157
2013-01-16,35,154
2013-01-17,89,142
2013-01-17,34,134
2013-01-18,85,175
2013-01-18,50,163
2013-01-19,86,150
2013-01-19,41,145
2013-01-20,91,148
2013-01-20,39,148
2013-01-21,98,147
2013-01-21,35,138
2013-01-22,96,147
2013-01-22,27,107
2013-01-23,92,156
2013-01-23,28,109
2013-01-24,83,137
2013-01-24,27,105
2013-01-25,96,147
2013-01-25,17,69
2013-01-26,85,134
2013-01-26,37,141
2013-01-27,87,149
2013-01-28,88,162
2013-01-28,29,116
2013-01-29,76,120
2013-01-29,29,111
2013-01-30,74,127
2013-01-30,37,154
2013-01-31,48,191
2013-02-01,90,179
2013-02-01,47,193
2013-02-02,85,186
2013-02-02,39,165
2013-02-03,94,202
2013-02-03,40,159
2013-02-04,78,176
2013-02-04,37,147
2013-02-05,92,193
2013-02-05,46,166
2013-02-06,69,150
2013-02-06,42,154
2013-02-07,79,163
2013-02-07,29,123
2013-02-08,88,156
2013-02-08,27,112
2013-02-09,86,171
2013-02-09,30,136
2013-02-10,83,181
2013-02-10,42,194
2013-02-11,82,202
2013-02-11,38,165
2013-02-12,79,196
2013-02-12,31,142
2013-02-13,85,195
2013-02-13,37,149
2013-02-14,76,191
2013-02-14,31,140
2013-02-15,71,174
2013-02-15,31,134
2013-02-16,79,205
2013-02-16,28,96
2013-02-17,72,131
2013-02-17,17,60
2013-02-18,93,152
2013-02-18,16,66
2013-02-19,62,121
2013-02-19,19,88
2013-02-20,66,145
2013-02-20,21,107
2013-02-21,81,156
2013-02-21,14,98
2013-02-22,62,141
2013-02-22,21,101
2013-02-23,58,145
2013-02-23,19,87
2013-02-24,57,144
2013-02-24,19,89
2013-02-25,64,135
2013-02-25,19,93
2013-02-26,68,149
2013-02-26,18,87
2013-02-27,52,113
2013-02-27,16,72
2013-02-28,61,144
2013-02-28,21,107
2013-03-01,57,139
2013-03-01,20,99
2013-03-02,24,123
2013-03-03,46,114
2013-03-04,44,104
2013-03-05,50,104
2013-03-05,15,73
2013-03-06,47,116
2013-03-06,16,80
2013-03-07,46,112
2013-03-07,18,92
2013-03-08,61,164
2013-03-08,21,110
2013-03-09,48,139
2013-03-09,18,107
2013-03-10,46,129
2013-03-10,15,77
2013-03-11,52,138
2013-03-11,17,90
2013-03-12,51,137
2013-03-12,20,112
2013-03-13,53,154
2013-03-13,30,133
2013-03-14,42,120
2013-03-14,21,106
2013-03-15,62,175
2013-03-15,22,119
2013-03-16,50,167
2013-03-16,52,200
2013-03-17,71,208
2013-03-17,17,92
2013-03-18,62,176
2013-03-18,17,92
2013-03-19,45,129
2013-03-19,12,63
2013-03-20,33,98
2013-03-20,18,88
2013-03-21,43,119
2013-03-21,13,69
2013-03-22,54,153
2013-03-22,23,116
2013-03-23,64,180
2013-03-24,46,137
2013-03-24,21,116
2013-03-25,59,194
2013-03-25,21,118
2013-03-26,52,171
2013-03-26,29,147
2013-03-27,37,116
2013-03-27,22,117
2013-03-28,48,148
2013-03-28,23,119
2013-03-29,50,143
2013-03-29,20,99
2013-03-30,48,143
2013-03-30,12,70
2013-03-31,45,147
2013-03-31,17,99
2013-04-01,40,131
2013-04-01,15,84
2013-04-02,41,136
2013-04-02,29,141
2013-04-03,64,174
2013-04-03,21,105
2013-04-04,46,134
2013-04-05,52,171
2013-04-05,10,61
2013-04-06,44,153
2013-04-06,14,79
2013-04-07,34,112
2013-04-07,14,79
2013-04-08,34,119
2013-04-08,12,70
2013-04-09,39,133
2013-04-09,17,108
2013-04-10,47,155
2013-04-10,22,131
2013-04-11,41,135
2013-04-11,17,98
2013-04-12,36,135
2013-04-12,15,87
2013-04-13,42,168
2013-04-13,18,114
2013-04-14,44,182
2013-04-14,18,108
2013-04-15,34,124
2013-04-15,13,67
2013-04-16,41,129
2013-04-16,14,75
2013-04-17,54,158
2013-04-17,30,147
2013-04-18,64,180
2013-04-18,37,177
2013-04-19,67,202
2013-04-19,37,171
2013-04-20,67,200
2013-04-20,31,152
2013-04-21,66,208
2013-04-21,37,190
2013-04-22,66,216
2013-04-22,21,125
2013-04-23,64,221
2013-04-23,24,141
2013-04-24,47,190
2013-04-24,21,133
2013-04-25,51,204
2013-04-25,30,168
2013-04-26,55,205
2013-04-26,20,131
2013-04-27,15,105
2013-04-28,37,159
2013-04-28,17,119
2013-04-29,29,132
2013-04-29,17,119
2013-04-30,38,161
2013-04-30,14,107
2013-05-01,33,153
2013-05-01,26,178
2013-05-02,36,158
2013-05-02,29,186
2013-05-03,26,105
2013-05-03,17,99
2013-05-04,52,203
2013-05-04,37,201
2013-05-05,26,109
2013-05-05,32,185
2013-05-06,65,228
2013-05-06,29,179
2013-05-07,49,184
2013-05-07,32,202
2013-05-08,51,199
2013-05-08,28,175
2013-05-09,38,154
2013-05-09,26,162
2013-05-10,36,138
2013-05-10,30,174
2013-05-11,34,142
2013-05-11,30,168
2013-05-12,49,179
2013-05-12,25,129
2013-05-13,59,201
2013-05-13,42,224
2013-05-14,55,194
2013-05-14,43,213
2013-05-15,65,235
2013-05-15,39,209
2013-05-16,65,229
2013-05-16,47,227
2013-05-17,62,217
2013-05-17,33,176
2013-05-18,57,196
2013-05-18,28,160
2013-05-19,45,175
2013-05-19,35,210
2013-05-20,58,232
2013-05-20,38,206
2013-05-21,63,243
2013-05-21,44,216
2013-05-22,53,202
2013-05-22,40,220
2013-05-23,60,217
2013-05-23,32,178
2013-05-24,63,232
2013-05-24,35,182
2013-05-25,63,235
2013-05-25,41,216
2013-05-26,67,247
2013-05-26,41,216
2013-05-27,67,253
2013-05-27,48,235
2013-05-28,66,259
2013-05-28,44,228
2013-05-29,62,247
2013-05-29,45,232
2013-05-30,60,222
2013-05-30,44,222
2013-05-31,65,235
2013-05-31,41,213
2013-06-01,64,238
2013-06-01,42,225
2013-06-02,65,229
2013-06-02,50,224
2013-06-03,74,246
2013-06-03,90,261
2013-06-04,68,238
2013-06-04,99,253
2013-06-05,76,258
2013-06-05,59,273
2013-06-06,73,255
2013-06-06,64,249
2013-06-07,84,269
2013-06-07,80,279
2013-06-08,77,252
2013-06-08,75,269
2013-06-09,75,247
2013-06-09,88,264
2013-06-10,92,274
2013-06-10,79,253
2013-06-11,81,256
2013-06-11,69,247
2013-06-12,69,234
2013-06-12,87,243
2013-06-13,73,250
2013-06-13,69,231
2013-06-14,81,253
2013-06-14,89,254
2013-06-15,76,243
2013-06-15,91,256
2013-06-16,98,279
2013-06-16,93,286
2013-06-17,98,286
2013-06-17,82,258
2013-06-18,83,264
2013-06-18,83,269
2013-06-19,84,266
2013-06-19,70,264
2013-06-20,78,253
2013-06-20,74,249
2013-06-21,77,249
2013-06-21,70,225
2013-06-22,75,241
2013-06-22,63,238
2013-06-23,78,247
2013-06-23,66,227
2013-06-24,82,255
2013-06-24,83,240
2013-06-25,93,264
2013-06-25,95,259
2013-06-26,92,263
2013-06-26,86,267
2013-06-27,82,258
2013-06-27,77,249
2013-06-28,75,247
2013-06-28,74,246
2013-06-29,93,261
2013-06-29,73,244
2013-06-30,91,255
2013-06-30,75,250
2013-07-01,89,303
2013-07-01,83,261
2013-07-02,87,269
2013-07-02,86,267
2013-07-03,95,273
2013-07-03,89,271
2013-07-04,89,267
2013-07-04,68,246
2013-07-05,79,252
2013-07-05,72,253
2013-07-06,82,255
2013-07-06,71,221
2013-07-07,83,264
2013-07-07,84,266
2013-07-08,77,243
2013-07-08,73,238
2013-07-09,83,247
2013-07-09,77,252
2013-07-10,93,261
2013-07-10,85,241
2013-07-11,87,246
2013-07-11,82,249
2013-07-12,96,258
2013-07-12,93,252
2013-07-13,84,250
2013-07-13,85,261
2013-07-14,79,252
2013-07-14,75,244
2013-07-15,81,240
2013-07-16,92,256
2013-07-16,91,249
2013-07-17,92,259
2013-07-17,93,261
2013-07-18,85,255
2013-07-18,81,240
2013-07-19,87,256
2013-07-19,87,246
2013-07-20,95,263
2013-07-20,92,264
2013-07-21,90,256
2013-07-21,92,263
2013-07-22,92,259
2013-07-22,87,249
2013-07-23,93,258
2013-07-23,93,255
2013-07-24,95,259
2013-07-24,93,250
2013-07-25,91,253
2013-07-25,90,255
2013-07-26,93,255
2013-07-26,79,252
2013-07-27,93,264
2013-07-27,95,259
2013-07-28,93,261
2013-07-28,95,259
2013-07-29,91,256
2013-07-29,82,249
2013-07-30,91,247
2013-07-30,90,252
2013-07-31,88,244
2013-07-31,91,247
2014-01-01,90,163
2014-01-01,42,145
2014-01-02,81,160
2014-01-02,45,153
2014-01-03,96,169
2014-01-03,39,140
2014-01-04,96,161
2014-01-04,39,148
2014-01-05,96,163
2014-01-05,43,146
2014-01-06,97,147
2014-01-06,48,175
2014-01-07,96,151
2014-01-07,45,165
2014-01-08,93,165
2014-01-08,43,164
2014-01-09,86,171
2014-01-09,34,127
2014-01-10,94,177
2014-01-10,37,127
2014-01-11,98,138
2014-01-11,33,119
2014-01-12,87,141
2014-01-12,37,145
2014-01-13,94,164
2014-01-13,47,191
2014-01-14,91,201
2014-01-14,38,150
2014-01-15,98,183
2014-01-15,41,154
2014-01-16,94,166
2014-01-16,35,137
2014-01-17,92,160
2014-01-17,59,183
2014-01-18,98,145
2014-01-18,42,145
2014-01-19,83,129
2014-01-19,31,126
2014-01-20,86,156
2014-01-20,45,174
2014-01-21,84,181
2014-01-21,45,156
2014-01-22,85,170
2014-01-22,53,199
2014-01-23,96,185
2014-01-23,50,180
2014-01-24,94,194
2014-01-24,67,206
2014-01-25,94,178
2014-01-25,43,165
2014-01-26,41,150
2014-01-27,90,169
2014-01-27,34,126
2014-01-28,87,135
2014-01-28,29,102
2014-01-29,84,126
2014-01-29,34,121
2014-01-30,79,131
2014-01-30,35,129
2014-01-31,85,144
2014-01-31,39,139
2014-02-01,81,137
2014-02-01,33,118
2014-02-02,84,150
2014-02-02,37,141
2014-02-03,90,163
2014-02-03,36,149
2014-02-04,96,168
2014-02-04,35,148
2014-02-05,92,171
2014-02-05,39,168
2014-02-06,92,162
2014-02-06,27,119
2014-02-07,85,143
2014-02-07,18,80
2014-02-08,88,156
2014-02-08,22,90
2014-02-09,57,111
2014-02-09,18,64
2014-02-10,58,103
2014-02-10,22,85
2014-02-11,71,130
2014-02-11,27,102
2014-02-12,80,148
2014-02-12,20,79
2014-02-13,80,152
2014-02-13,46,141
2014-02-14,75,161
2014-02-14,32,102
2014-02-15,77,151
2014-02-15,51,150
2014-02-16,77,147
2014-02-16,29,93
2014-02-17,80,145
2014-02-17,27,94
2014-02-18,72,116
2014-02-18,29,109
2014-02-19,77,134
2014-02-19,29,127
2014-02-20,69,153
2014-02-20,36,158
2014-02-21,78,209
2014-02-21,53,195
2014-02-22,67,168
2014-02-22,43,160
2014-02-23,78,175
2014-02-23,42,174
2014-02-24,67,177
2014-02-24,53,190
2014-02-25,79,202
2014-02-26,71,188
2014-02-26,39,165
2014-02-27,62,173
2014-02-27,40,157
2014-02-28,74,177
2014-02-28,28,100
2014-03-01,72,129
2014-03-01,19,72
