Min Price onion,Max Price onion,Modal Price onion,Price Date
1250,1375,1312,2012/11/12
1562,1750,1656,2012/11/15
1250,1500,1375,2012/11/15
1562,1750,1656,2012/11/17
1250,1500,1375,2012/11/17
1562,1750,1656,2012/11/18
1250,1500,1375,2012/11/18
1500,1700,1600,2012/11/19
1250,1500,1375,2012/11/19
1125,1312,1218,2012/11/20
1250,1375,1312,2012/11/20
1125,1312,1218,2012/11/21
1250,1375,1312,2012/11/21
1125,1312,1218,2012/11/22
1250,1375,1312,2012/11/22
1200,1350,1275,2012/11/24
1250,1400,1325,2012/11/24
1000,1125,1062,2012/11/26
1375,1500,1437,2012/11/26
1000,1125,1062,2012/11/27
1375,1500,1437,2012/11/27
1000,1125,1062,2012/11/28
1375,1500,1437,2012/11/28
1000,1125,1062,2012/11/29
1375,1500,1437,2012/11/29
1062,1187,1124,2012/12/01
1375,1500,1437,2012/12/01
1062,1187,1124,2012/12/03
1375,1500,1437,2012/12/03
1000,1250,1125,2012/12/04
1250,1500,1375,2012/12/04
1000,1250,1125,2012/12/05
1250,1500,1375,2012/12/05
1000,1250,1125,2012/12/06
1250,1500,1375,2012/12/06
1000,1250,1125,2012/12/08
1250,1500,1375,2012/12/08
1000,1250,1125,2012/12/09
1200,1525,1362,2012/12/09
1125,1312,1218,2012/12/10
1250,1562,1406,2012/12/10
1125,1312,1218,2012/12/11
1250,1562,1406,2012/12/11
1125,1312,1218,2012/12/12
1250,1562,1406,2012/12/12
1125,1312,1218,2012/12/13
1250,1562,1406,2012/12/13
1000,1250,1125,2012/12/15
1125,1400,1262,2012/12/15
1000,1250,1125,2012/12/16
1125,1400,1262,2012/12/16
1000,1250,1125,2012/12/17
1125,1400,1262,2012/12/17
1000,1200,1100,2012/12/18
1125,1350,1237,2012/12/18
1000,1200,1100,2012/12/22
1150,1350,1250,2012/12/22
1125,1250,1187,2012/12/23
1250,1300,1275,2012/12/23
1125,1250,1187,2012/12/24
1250,1300,1275,2012/12/24
1125,1250,1187,2012/12/25
1250,1300,1275,2012/12/25
1125,1250,1187,2012/12/26
1250,1300,1275,2012/12/26
1125,1250,1187,2012/12/27
1250,1300,1275,2012/12/27
1000,1312,1156,2012/12/29
1125,1375,1250,2012/12/29
1000,1312,1156,2012/12/30
1125,1375,1250,2012/12/30
1000,1312,1156,2012/12/31
1125,1375,1250,2012/12/31
1375,1450,1412,2013/01/01
1250,1375,1312,2013/01/01
1375,1450,1412,2013/01/02
1250,1375,1312,2013/01/02
1250,1375,1312,2013/01/03
1375,1450,1412,2013/01/03
1250,1375,1312,2013/01/05
1250,1312,1281,2013/01/05
1250,1375,1312,2013/01/06
1250,1312,1281,2013/01/06
1250,1375,1312,2013/01/07
1250,1312,1281,2013/01/07
1200,1350,1275,2013/01/08
1250,1375,1312,2013/01/08
1200,1350,1275,2013/01/09
1250,1375,1312,2013/01/09
1200,1350,1275,2013/01/10
1250,1375,1312,2013/01/10
1500,1562,1531,2013/01/12
1375,1500,1437,2013/01/12
1500,1562,1531,2013/01/13
1375,1500,1437,2013/01/13
1500,1562,1531,2013/01/14
1375,1500,1437,2013/01/14
1375,1500,1437,2013/01/15
1250,1425,1337,2013/01/15
1375,1500,1437,2013/01/16
1250,1425,1337,2013/01/16
1375,1500,1437,2013/01/17
1250,1425,1337,2013/01/17
1500,1625,1562,2013/01/19
1625,1750,1687,2013/01/19
1500,1625,1562,2013/01/20
1625,1750,1687,2013/01/20
1500,1625,1562,2013/01/21
1625,1750,1687,2013/01/21
1500,1562,1531,2013/01/22
1375,1825,1600,2013/01/22
1500,1562,1531,2013/01/23
1375,1825,1600,2013/01/23
1500,1562,1531,2013/01/24
1375,1825,1600,2013/01/24
1500,1562,1531,2013/01/27
1750,1812,1781,2013/01/27
1500,1562,1531,2013/01/28
1750,1812,1781,2013/01/28
1500,1562,1531,2013/01/30
1750,1812,1781,2013/01/30
1562,1687,1624,2013/02/02
1750,2000,1875,2013/02/02
1562,1687,1624,2013/02/03
1750,2000,1875,2013/02/03
1125,1312,1218,2013/02/14
1625,1750,1687,2013/02/14
1250,1375,1312,2013/02/16
1375,1500,1437,2013/02/16
1250,1375,1312,2013/02/17
1375,1500,1437,2013/02/17
1250,1375,1312,2013/02/18
1625,1750,1687,2013/02/18
1250,1375,1312,2013/02/19
1375,1500,1437,2013/02/19
1250,1375,1312,2013/02/20
1625,1750,1687,2013/02/20
1250,1375,1312,2013/02/21
1625,1750,1687,2013/02/21
1250,1312,1281,2013/02/23
1375,1500,1437,2013/02/23
1250,1312,1281,2013/02/24
1375,1500,1437,2013/02/24
1250,1312,1281,2013/02/25
1375,1500,1437,2013/02/25
1200,1312,1256,2013/02/26
1250,1375,1312,2013/02/26
1200,1312,1256,2013/02/27
1250,1375,1312,2013/02/27
1250,1312,1281,2013/03/09
1000,1062,1032,2013/03/09
1250,1312,1281,2013/03/10
1000,1062,1031,2013/03/10
1250,1312,1281,2013/03/11
1000,1062,1031,2013/03/11
1250,1375,1312,2013/03/12
1250,1300,1275,2013/03/12
1250,1375,1312,2013/03/13
1250,1300,1275,2013/03/13
1250,1375,1312,2013/03/14
1250,1300,1275,2013/03/14
1250,1375,1312,2013/03/16
1200,1300,1250,2013/03/16
1250,1375,1312,2013/03/17
1200,1300,1250,2013/03/17
1250,1375,1312,2013/03/18
1200,1300,1250,2013/03/18
1000,1125,1062,2013/03/19
1125,1250,1187,2013/03/19
1000,1125,1062,2013/03/21
1125,1250,1187,2013/03/21
1062,1250,1156,2013/03/23
1125,1250,1187,2013/03/23
1062,1250,1156,2013/03/24
1125,1250,1187,2013/03/24
1062,1250,1156,2013/03/25
1125,1250,1187,2013/03/25
1062,1250,1156,2013/03/26
1125,1250,1187,2013/03/26
1250,1375,1312,2013/03/28
1000,1125,1062,2013/03/28
1250,1375,1312,2013/03/30
1000,1125,1062,2013/03/30
1250,1375,1312,2013/03/31
1000,1125,1062,2013/03/31
1250,1375,1312,2013/04/01
1000,1125,1062,2013/04/01
1100,1200,1150,2013/04/02
1000,1125,1062,2013/04/02
1100,1200,1150,2013/04/03
1000,1125,1062,2013/04/03
1100,1200,1150,2013/04/04
1000,1125,1062,2013/04/04
875,1000,937,2013/04/06
850,950,900,2013/04/06
1100,1200,1150,2013/04/07
1000,1125,1062,2013/04/07
750,1062,906,2013/04/09
750,875,812,2013/04/09
750,1062,906,2013/04/10
750,875,812,2013/04/10
875,1125,1000,2013/04/11
750,1000,875,2013/04/11
875,1125,1000,2013/04/13
750,1000,875,2013/04/13
875,1125,1000,2013/04/14
750,1000,875,2013/04/14
850,1000,925,2013/04/16
750,950,850,2013/04/16
850,1000,925,2013/04/17
750,950,850,2013/04/17
850,1000,925,2013/04/18
750,950,850,2013/04/18
900,950,925,2013/04/20
800,875,837,2013/04/20
900,950,925,2013/04/21
800,875,837,2013/04/21
825,875,850,2013/05/02
850,900,875,2013/05/02
850,925,887,2013/05/04
850,900,875,2013/05/04
850,925,887,2013/05/05
850,900,875,2013/05/05
850,925,887,2013/05/06
850,900,875,2013/05/06
850,900,875,2013/05/07
850,875,862,2013/05/07
1250,1375,1312,2013/06/05
1000,1250,1125,2013/06/05
1375,1500,1437,2013/06/06
1125,1200,1162,2013/06/06
1375,1625,1500,2013/06/08
1125,1375,1250,2013/06/08
1375,1625,1500,2013/06/09
1125,1375,1250,2013/06/09
1375,1625,1500,2013/06/10
1125,1375,1250,2013/06/10
1375,1625,1500,2013/06/11
1125,1375,1250,2013/06/11
1375,1700,1537,2013/06/12
1200,1375,1287,2013/06/12
1350,1700,1525,2013/06/13
1200,1375,1287,2013/06/13
1352,1675,1513,2013/06/15
1200,1375,1287,2013/06/15
1352,1675,1513,2013/06/16
1200,1375,1287,2013/06/16
1350,1675,1512,2013/06/17
1200,1375,1287,2013/06/17
1350,1700,1525,2013/06/18
1300,1600,1450,2013/06/18
1750,2000,1875,2013/06/29
1625,1750,1687,2013/06/29
1750,2000,1875,2013/07/01
1625,1750,1687,2013/07/01
2000,2225,2112,2013/07/02
1750,2125,1937,2013/07/02
2000,2225,2112,2013/07/03
1750,2125,1937,2013/07/03
1825,2125,1975,2013/07/04
1250,1950,1600,2013/07/04
1825,2125,1975,2013/07/06
1250,1950,1600,2013/07/06
1750,2125,1937,2013/07/07
1500,2000,1750,2013/07/07
2062,2500,2281,2013/07/08
2000,2350,2175,2013/07/08
1950,2400,2175,2013/07/09
1900,2250,2075,2013/07/09
1950,2400,2175,2013/07/10
1900,2250,2075,2013/07/10
2062,2250,2156,2013/07/13
1875,2125,2000,2013/07/13
2062,2250,2156,2013/07/14
1875,2125,2000,2013/07/14
1625,2375,2000,2013/07/15
1550,2125,1837,2013/07/15
1650,2425,2037,2013/07/16
1600,2150,1875,2013/07/16
1750,2475,2112,2013/07/17
1625,2312,1968,2013/07/17
1875,2700,2287,2013/07/18
1750,2625,2187,2013/07/18
1875,2700,2287,2013/07/20
1750,2625,2187,2013/07/20
1775,2750,2262,2013/07/21
1750,2500,2125,2013/07/21
1800,2875,2337,2013/07/22
1760,2800,2280,2013/07/22
1775,2750,2262,2013/07/23
1750,2700,2225,2013/07/23
1750,2800,2275,2013/07/24
1725,2700,2212,2013/07/24
1725,2800,2262,2013/07/25
1700,2700,2200,2013/07/25
1750,2850,2300,2013/07/27
1725,2700,2212,2013/07/27
1750,2825,2287,2013/07/28
1725,2750,2237,2013/07/28
1725,2800,2262,2013/07/29
1700,2700,2200,2013/07/29
1750,2625,2187,2013/07/30
1700,2500,2100,2013/07/30
1750,2650,2200,2013/07/31
1725,2550,2137,2013/07/31
1750,2650,2200,2013/08/01
1725,2550,2137,2013/08/01
2000,2875,2437,2013/08/04
2375,3000,2687,2013/08/04
3250,5000,4125,2013/08/18
3125,4750,3937,2013/08/18
2850,3950,3400,2013/09/02
2700,3800,3250,2013/09/02
2200,4375,3287,2013/10/08
2125,4250,3187,2013/10/08
2125,4250,3187,2013/10/09
2000,4125,3062,2013/10/09
2125,4250,3187,2013/10/10
2000,4125,3062,2013/10/10
2000,4250,3125,2013/10/14
1900,4000,2950,2013/10/14
2125,4375,3250,2013/10/15
2000,4250,3125,2013/10/15
2200,4750,3475,2013/10/17
2100,4500,3300,2013/10/17
2100,5250,3675,2013/10/21
2050,5125,3587,2013/10/21
2500,5200,3850,2013/10/22
2500,5100,3800,2013/10/22
2500,5250,3875,2013/10/23
2500,5100,3800,2013/10/23
2500,5250,3875,2013/10/24
2500,5100,3800,2013/10/24
2250,4250,2250,2013/10/26
2500,5000,3750,2013/10/26
2250,4250,3250,2013/10/27
2500,5000,3750,2013/10/27
2250,4250,3250,2013/10/28
2500,5000,3750,2013/10/28
1750,3750,2750,2013/10/29
2000,4000,3000,2013/10/29
2000,4125,3062,2013/10/30
2200,4500,3350,2013/10/30
2000,4000,3000,2013/11/02
2000,4100,3050,2013/11/02
2000,4000,3000,2013/11/03
2000,4100,3050,2013/11/03
2000,4100,3050,2013/11/05
2000,4250,3125,2013/11/05
2000,4250,3125,2013/11/06
2500,5000,3750,2013/11/06
2375,4000,3178,2013/11/07
2500,4500,3500,2013/11/07
2250,4250,3250,2013/11/09
2500,4500,3500,2013/11/09
2200,4000,3100,2013/11/10
2500,4250,3375,2013/11/10
2300,4500,3400,2013/11/11
2500,4750,3625,2013/11/11
2300,4000,3150,2013/11/12
2500,4500,3500,2013/11/12
2300,4000,3150,2013/11/13
2500,4500,3500,2013/11/13
2000,3750,2875,2013/11/14
2250,4000,3125,2013/11/14
1875,2500,2187,2013/11/16
2000,3000,2500,2013/11/16
1875,2500,2187,2013/11/17
2000,3000,2500,2013/11/17
1900,3750,2825,2013/11/18
2000,4000,3000,2013/11/18
1800,3500,2650,2013/11/19
1900,3750,2825,2013/11/19
2250,3000,2625,2013/11/20
2500,3500,3000,2013/11/20
2200,3000,2600,2013/11/21
2500,3500,3000,2013/11/21
1800,2800,2300,2013/11/23
2000,3300,2650,2013/11/23
1500,2250,1875,2013/11/30
1750,2500,2125,2013/11/30
1250,2000,1625,2013/12/02
1500,2250,1875,2013/12/02
1200,2000,1600,2013/12/03
1500,2250,1875,2013/12/03
1375,2250,1812,2013/12/04
1250,2000,1625,2013/12/04
1375,2250,1812,2013/12/05
1250,2000,1625,2013/12/05
1750,2500,2125,2013/12/07
1125,1500,1250,2013/12/24
1000,1375,1187,2013/12/24
1125,1500,1250,2013/12/25
1000,1375,1187,2013/12/25
1000,1500,1300,2013/12/28
1000,1350,1175,2013/12/28
1100,1500,1300,2013/12/29
1000,1350,1175,2013/12/29
1125,1500,1312,2013/12/30
1000,1400,1200,2013/12/30
1125,1625,1375,2014/01/01
1000,1500,1250,2014/01/01
1125,1500,1312,2014/01/04
1000,1375,1187,2014/01/04
1125,1500,1312,2014/01/05
1000,1375,1187,2014/01/05
1100,1500,1300,2014/01/06
1000,1350,1175,2014/01/06
950,1500,1225,2014/01/07
875,1375,1116,2014/01/07
950,1500,1225,2014/01/08
875,1375,1116,2014/01/08
900,1500,1200,2014/01/09
850,1350,1100,2014/01/09
1000,1400,1200,2014/01/12
850,1300,1075,2014/01/12
950,1375,1162,2014/01/13
750,1250,1000,2014/01/13
900,1350,1125,2014/01/15
700,1200,950,2014/01/15
900,1300,1100,2014/01/18
700,1200,950,2014/01/18
900,1300,1100,2014/01/19
700,1200,950,2014/01/19
900,1300,1100,2014/01/20
750,1250,1000,2014/01/20
800,1300,1050,2014/01/21
700,1200,950,2014/01/21
800,1300,1050,2014/01/22
700,1200,950,2014/01/22
875,1375,1125,2014/01/25
800,1250,1050,2014/01/25
800,1350,1075,2014/01/27
750,1250,1000,2014/01/27
750,1300,1025,2014/01/28
700,1200,950,2014/01/28
750,1300,1025,2014/01/29
700,1200,950,2014/01/29
725,1250,987,2014/01/30
700,1125,912,2014/01/30
700,1150,925,2014/02/01
650,1100,875,2014/02/01
700,1150,925,2014/02/02
650,1100,875,2014/02/02
625,1100,862,2014/02/03
600,1062,831,2014/02/03
625,1150,887,2014/02/04
600,1100,850,2014/02/04
625,1100,862,2014/02/05
600,1062,831,2014/02/05
625,1100,862,2014/02/06
625,1050,837,2014/02/08
600,1000,800,2014/02/08
600,1050,825,2014/02/09
600,1050,825,2014/02/10
550,1000,775,2014/02/10
600,900,750,2014/02/11
600,900,750,2014/02/12
500,875,687,2014/02/22
550,1000,775,2014/02/23
650,1000,825,2014/02/24
625,950,787,2014/02/24
625,1000,812,2014/02/25
600,1000,800,2014/03/01
575,975,775,2014/03/01
625,1050,837,2014/03/03
600,1000,800,2014/03/03
600,1050,825,2014/03/04
575,1000,787,2014/03/04
900,1200,1050,2014/03/05
875,1125,1000,2014/03/05
900,1100,1000,2014/03/08
875,1000,937,2014/03/08
900,1100,1000,2014/03/09
875,1000,937,2014/03/09
875,1200,1037,2014/03/11
850,1150,1000,2014/03/11
850,1200,1025,2014/03/12
800,1150,950,2014/03/12
750,1200,975,2014/03/15
700,1175,937,2014/03/15
750,1200,975,2014/03/16
700,1175,937,2014/03/16
700,1200,950,2014/03/18
625,1125,875,2014/03/18
700,1200,950,2014/03/19
625,1125,875,2014/03/19
825,1125,975,2014/03/24
800,1100,950,2014/03/24
850,1125,987,2014/03/25
825,1100,962,2014/03/25
850,1125,987,2014/03/26
825,1100,962,2014/03/26
625,950,787,2014/04/01
600,900,700,2014/04/01
625,950,787,2014/04/02
600,900,750,2014/04/02
625,925,775,2014/04/03
600,900,750,2014/04/03
625,1050,837,2014/04/05
625,1000,812,2014/04/05
625,1050,837,2014/04/06
600,1000,800,2014/04/06
625,1050,837,2014/04/07
600,1000,800,2014/04/07
700,1050,875,2014/04/12
675,1000,837,2014/04/12
650,1050,850,2014/04/13
625,1000,812,2014/04/13
650,1050,850,2014/04/14
625,1000,812,2014/04/14
650,1000,825,2014/04/15
625,950,787,2014/04/15
625,1000,812,2014/04/16
600,900,750,2014/04/16
625,1000,812,2014/04/17
625,925,775,2014/04/17
640,1100,870,2014/04/24
630,1050,840,2014/04/24
630,1050,840,2014/04/26
625,1000,812,2014/04/26
625,1050,837,2014/04/27
600,1000,800,2014/04/27
625,1050,837,2014/04/28
600,1000,800,2014/04/28
600,1000,800,2014/04/29
625,1025,838,2014/04/30
600,1000,800,2014/04/30
650,1100,875,2014/05/03
625,1050,837,2014/05/03
650,1100,875,2014/05/04
625,1050,837,2014/05/04
630,1050,840,2014/05/05
625,1025,825,2014/05/05
650,1100,875,2014/05/06
625,1050,837,2014/05/06
630,1100,865,2014/05/07
625,1050,837,2014/05/07
630,1100,865,2014/05/08
625,1050,837,2014/05/08
650,1125,887,2014/05/10
625,1100,862,2014/05/10
650,1125,887,2014/05/11
625,1100,862,2014/05/11
650,1100,875,2014/05/17
625,1050,837,2014/05/17
650,1100,875,2014/05/18
625,1050,837,2014/05/18
675,1125,900,2014/05/19
650,1100,875,2014/05/19
675,1125,900,2014/05/20
650,1100,875,2014/05/20
675,1125,900,2014/05/21
675,1150,912,2014/05/22
650,1125,887,2014/05/22
675,1150,912,2014/05/24
650,1125,887,2014/05/24
670,1150,910,2014/05/25
660,1125,892,2014/05/25
650,1150,910,2014/05/26
660,1125,892,2014/05/26
950,1200,1075,2014/05/27
900,1150,1025,2014/05/27
675,1200,937,2014/05/28
660,1150,905,2014/05/28
670,1150,910,2014/05/29
660,1100,880,2014/05/29
670,1150,910,2014/05/31
660,1100,880,2014/05/31
775,1350,1062,2014/06/02
750,1300,1025,2014/06/02
775,1350,1062,2014/06/03
750,1300,1025,2014/06/03
875,1425,1150,2014/06/04
850,1375,1112,2014/06/04
875,1425,1150,2014/06/05
850,1375,1112,2014/06/05
875,1425,1150,2014/06/07
850,1375,1112,2014/06/07
875,1375,1150,2014/06/08
850,1375,1112,2014/06/08
875,1425,1150,2014/06/09
850,1375,1112,2014/06/09
875,1425,1150,2014/06/10
850,1375,1112,2014/06/10
1000,1900,1450,2014/06/11
950,1875,1412,2014/06/11
1000,1900,1450,2014/06/12
950,1875,1412,2014/06/12
760,1750,1255,2014/06/14
750,1725,1237,2014/06/14
760,1750,1255,2014/06/15
750,1725,1237,2014/06/15
900,1875,1387,2014/06/16
875,1750,1312,2014/06/16
900,1750,1325,2014/06/17
875,1725,1300,2014/06/17
950,1800,1375,2014/06/18
950,1800,1312,2014/06/18
950,1800,1375,2014/06/19
925,1700,1312,2014/06/19
925,1825,1375,2014/06/21
900,1750,1325,2014/06/21
925,1825,1375,2014/06/22
900,1750,1325,2014/06/22
925,1850,1387,2014/06/23
900,1800,1350,2014/06/23
1000,1900,1450,2014/06/24
975,1800,1387,2014/06/24
975,1900,1437,2014/06/25
950,1800,1375,2014/06/25
975,1900,1437,2014/06/26
950,1800,1375,2014/06/26
1000,2000,1500,2014/06/28
950,1900,1425,2014/06/28
1000,2000,1500,2014/06/29
950,1900,1425,2014/06/29
950,1900,1425,2014/06/30
1000,2000,1500,2014/06/30
900,1900,1400,2014/07/01
1000,2000,1500,2014/07/01
900,1950,1425,2014/07/02
1000,2100,1550,2014/07/02
900,2000,1450,2014/07/03
1000,2100,1550,2014/07/03
1000,2000,1500,2014/07/05
1100,2200,1650,2014/07/05
1000,2000,1500,2014/07/06
1100,2200,1650,2014/07/06
1000,2000,1500,2014/07/07
1100,2250,1675,2014/07/07
1000,2200,1600,2014/07/08
1100,2375,1737,2014/07/08
1000,2350,1675,2014/07/09
1100,2500,1800,2014/07/09
1000,2300,1650,2014/07/10
1100,2475,1287,2014/07/10
1000,2250,1625,2014/07/12
1100,2375,1737,2014/07/12
1000,2200,1600,2014/07/13
1100,2300,1700,2014/07/13
1000,2200,1600,2014/07/14
1100,2250,1675,2014/07/14
1000,2000,1500,2014/07/15
1100,2125,1612,2014/07/15
1000,2100,1550,2014/07/16
1100,2300,1700,2014/07/16
1000,2100,1550,2014/07/17
1100,2300,1700,2014/07/17
1125,2000,1562,2014/07/19
1150,2250,1700,2014/07/19
1100,2000,1550,2014/07/20
1150,2200,1675,2014/07/20
1050,2000,1525,2014/07/21
1100,2150,1625,2014/07/21
1000,2000,1500,2014/07/22
1100,2125,1612,2014/07/22
1000,1950,1475,2014/07/23
1100,2100,1600,2014/07/23
1000,2000,1500,2014/07/24
1125,2100,1612,2014/07/24
1000,2000,1500,2014/07/26
1125,2100,1612,2014/07/26
1000,2000,1500,2014/07/27
1125,2100,1612,2014/07/27
1000,2000,1500,2014/07/28
1125,2100,1612,2014/07/28
1100,2000,1550,2014/07/31
1200,2200,1700,2014/07/31
1200,2100,1650,2014/08/03
1250,2250,1750,2014/08/03
1200,2100,1650,2014/08/04
1250,2250,1750,2014/08/04
1200,2000,1575,2014/08/05
1200,2100,1650,2014/08/05
1200,2000,1575,2014/08/06
1200,2100,1650,2014/08/06
1200,2000,1575,2014/08/07
1200,2100,1650,2014/08/07
1200,2000,1575,2014/08/09
1200,2125,1662,2014/08/09
1200,2000,1575,2014/08/10
1200,2125,1662,2014/08/10
1200,2000,1575,2014/08/11
1200,2125,1662,2014/08/11
1100,2000,1550,2014/08/12
1150,2100,1625,2014/08/12
1100,2000,1550,2014/08/13
1150,2125,1637,2014/08/13
1100,2000,1550,2014/08/14
1150,2125,1637,2014/08/14
1150,2000,1575,2014/08/16
1100,1900,1500,2014/08/16
1150,2000,1575,2014/08/17
1100,1900,1500,2014/08/17
1150,2000,1575,2014/08/18
1100,1900,1500,2014/08/18
1150,2000,1575,2014/08/19
1100,1900,1500,2014/08/19
1150,2000,1575,2014/08/20
1100,1900,1500,2014/08/20
1150,2000,1575,2014/08/21
1100,1900,1500,2014/08/21
1150,2050,1600,2014/08/23
1100,1900,1500,2014/08/23
1200,2000,1600,2014/08/24
1150,1900,1525,2014/08/24
1200,2000,1600,2014/08/25
1150,1900,1525,2014/08/25
1200,2000,1600,2014/08/26
1150,1900,1525,2014/08/26
1125,2000,1562,2014/08/28
1100,1900,1500,2014/08/28
1150,2000,1575,2014/08/30
1100,1900,1500,2014/08/30
1200,2200,1700,2014/08/31
1100,1900,1500,2014/08/31
1200,2200,1700,2014/09/01
1100,1900,1500,2014/09/01
1150,2000,1575,2014/09/07
1100,1875,1487,2014/09/07
1125,2000,1562,2014/09/08
1100,1850,1475,2014/09/08
1100,1900,1500,2014/09/09
1050,1800,1425,2014/09/09
1150,1900,1525,2014/09/10
1050,1800,1425,2014/09/14
1000,1600,1300,2014/09/14
1100,1800,1450,2014/09/21
1000,1800,1400,2014/10/01
1000,1900,1450,2014/10/02
900,1800,1350,2014/10/04
900,1800,1350,2014/10/05
900,2000,1450,2014/10/21
900,2100,1500,2014/10/26
900,2100,1500,2014/10/27
900,2000,1450,2014/10/28
900,2000,1450,2014/10/29
950,2000,1475,2014/10/30
950,2000,1475,2014/11/01
900,1800,1350,2014/11/01
1000,2000,1500,2014/11/02
900,1800,1350,2014/11/02
1000,2000,1500,2014/11/03
900,1800,1350,2014/11/03
1100,2000,1550,2014/11/04
1000,1800,1400,2014/11/04
1100,2000,1550,2014/11/05
1000,1800,1400,2014/11/05
1200,2000,1600,2014/11/06
1000,1850,1425,2014/11/06
1200,2000,1600,2014/11/08
1000,1800,1400,2014/11/08
1100,2000,1550,2014/11/09
900,1600,1250,2014/11/09
1100,2000,1550,2014/11/10
900,1600,1250,2014/11/10
1000,2000,1550,2014/11/11
900,1600,1250,2014/11/11
1000,2000,1500,2014/11/12
900,1600,1250,2014/11/12
1000,2000,1500,2014/11/13
900,1650,1275,2014/11/13
950,2000,1475,2014/11/15
900,1600,1250,2014/11/15
950,2000,1475,2014/11/16
900,1600,1250,2014/11/16
900,1900,1400,2014/11/17
900,1900,1400,2014/11/18
950,1950,1450,2014/11/19
900,1700,1300,2014/11/19
950,1900,1425,2014/11/20
900,1700,1300,2014/11/20
950,1900,1425,2014/11/22
900,1700,1300,2014/11/22
850,2000,1425,2014/11/23
850,2000,1425,2014/11/24
800,1900,1350,2014/11/25
800,1900,1350,2014/11/26
800,1900,1350,2014/11/27
800,1900,1350,2014/11/29
800,1900,1350,2014/11/30
1000,1900,1450,2014/12/01
900,1600,1250,2014/12/01
950,1900,1425,2014/12/02
900,1600,1250,2014/12/02
950,1900,1425,2014/12/03
900,1600,1250,2014/12/03
1000,1800,1400,2014/12/04
900,1500,1200,2014/12/04
1000,1800,1400,2014/12/06
900,1500,1200,2014/12/06
900,1750,1325,2014/12/07
800,1600,1200,2014/12/07
950,1900,1425,2014/12/08
900,1700,1300,2014/12/08
950,1900,1425,2014/12/09
900,1600,1250,2014/12/09
900,2000,1450,2014/12/10
800,1750,1275,2014/12/10
900,1900,1450,2014/12/11
800,1800,1300,2014/12/11
900,1900,1400,2014/12/13
900,1750,1325,2014/12/13
900,1900,1400,2014/12/14
900,1750,1325,2014/12/14
900,1900,1400,2014/12/15
900,1750,1325,2014/12/15
900,1900,1400,2014/12/16
850,1700,1275,2014/12/16
850,1900,1375,2014/12/17
800,1700,1250,2014/12/17
850,1900,1375,2014/12/18
800,1700,1250,2014/12/18
900,2000,1450,2014/12/21
850,1900,1375,2014/12/21
900,2000,1450,2014/12/22
850,1900,1375,2014/12/22
950,2400,1675,2014/12/23
900,2250,1575,2014/12/23
950,2450,1700,2014/12/24
900,2200,1550,2014/12/24
950,2450,1700,2014/12/25
900,2200,1550,2014/12/25
1000,2400,1700,2014/12/27
900,2150,1525,2014/12/27
800,1900,1350,2014/12/28
750,1750,1250,2014/12/28
800,1900,1350,2014/12/29
750,1750,1250,2014/12/29
800,1900,1350,2014/12/30
750,1700,1225,2014/12/30
800,1900,1350,2014/12/31
750,1600,1175,2014/12/31
800,1900,1350,2015/01/01
700,1600,1150,2015/01/01
800,1800,1300,2015/01/03
700,1500,1100,2015/01/03
800,1700,1250,2015/01/05
700,1500,1100,2015/01/05
800,1700,1250,2015/01/06
750,1600,1200,2015/01/06
800,1700,1250,2015/01/07
750,1600,1200,2015/01/07
900,1700,1300,2015/01/08
800,1500,1150,2015/01/08
900,1700,1300,2015/01/10
800,1500,1150,2015/01/10
900,1600,1250,2015/01/11
900,1600,1250,2015/01/11
800,1500,1150,2015/01/11
800,1500,1150,2015/01/11
900,1600,1250,2015/01/12
900,1600,1250,2015/01/12
800,1500,1150,2015/01/12
800,1500,1150,2015/01/12
900,1500,1200,2015/01/13
900,1500,1200,2015/01/13
800,1400,1100,2015/01/13
800,1400,1100,2015/01/13
900,1500,1200,2015/01/14
900,1500,1200,2015/01/14
800,1400,1100,2015/01/14
800,1400,1100,2015/01/14
900,1500,1200,2015/01/15
900,1500,1200,2015/01/15
800,1400,1100,2015/01/15
800,1400,1100,2015/01/15
900,1500,1200,2015/01/17
900,1500,1200,2015/01/17
800,1400,1100,2015/01/17
800,1400,1100,2015/01/17
800,1400,1100,2015/01/18
800,1500,1150,2015/01/18
800,1400,1100,2015/01/19
800,1500,1150,2015/01/19
800,1400,1100,2015/01/20
800,1500,1150,2015/01/20
800,1500,1150,2015/01/21
800,1600,1200,2015/01/21
800,1500,1150,2015/01/22
800,1600,1200,2015/01/22
800,1500,1150,2015/01/24
850,1600,1225,2015/01/24
850,1400,1125,2015/01/25
875,1500,1187,2015/01/25
850,1400,1125,2015/01/27
875,1500,1187,2015/01/27
850,1500,1175,2015/01/28
800,1400,1100,2015/01/28
850,1500,1175,2015/01/29
800,1400,1100,2015/01/29
850,1500,1175,2015/01/31
800,1400,1100,2015/01/31
900,1900,1400,2015/02/01
850,1800,1325,2015/02/01
900,1800,1350,2015/02/02
850,1750,1300,2015/02/02
900,1800,1350,2015/02/03
850,1750,1300,2015/02/03
900,1800,1350,2015/02/04
850,1750,1300,2015/02/04
900,1800,1350,2015/02/05
850,1750,1300,2015/02/05
900,1800,1350,2015/02/07
850,1750,1300,2015/02/07
850,1750,1300,2015/02/08
900,1800,1350,2015/02/08
850,1750,1300,2015/02/09
850,1750,1300,2015/02/10
