Modal Price tomato, Date
1200,2014/07/02
1100,2014/07/03
1150,2014/07/03
1050,2014/07/04
1200,2014/07/04
1300,2014/07/05
1050,2014/07/06
1150,2014/07/06
1050,2014/07/07
900,2014/07/07
1150,2014/07/08
1050,2014/07/08
1750,2014/07/09
2500,2014/07/09
1900,2014/07/10
1750,2014/07/10
2250,2014/07/11
1950,2014/07/11
2900,2014/07/11
2500,2014/07/13
2250,2014/07/13
3250,2014/07/13
3000,2014/07/14
3500,2014/07/14
3750,2014/07/14
3000,2014/07/15
3000,2014/07/15
3850,2014/07/15
3500,2014/07/16
3750,2014/07/16
3000,2014/07/17
2650,2014/07/17
4000,2014/07/17
3000,2014/07/18
3000,2014/07/18
4100,2014/07/18
3000,2014/07/19
3000,2014/07/20
4250,2014/07/20
4000,2014/07/21
3500,2014/07/21
4250,2014/07/21
3500,2014/07/22
4000,2014/07/22
3250,2014/07/23
3000,2014/07/24
2300,2014/07/24
4350,2014/07/24
3000,2014/07/25
2750,2014/07/25
3500,2014/07/25
550,2014/07/26
4100,2014/07/26
3500,2014/07/27
3000,2014/07/27
3000,2014/07/27
3000,2014/07/28
2500,2014/07/28
3500,2014/07/28
3000,2014/07/29
4150,2014/07/29
2750,2014/07/30
2750,2014/07/30
3250,2014/07/30
2750,2014/07/31
2500,2014/07/31
3750,2014/07/31
3250,2014/08/01
2500,2014/08/01
3750,2014/08/01
3650,2014/08/02
2600,2014/08/03
3000,2014/08/03
4000,2014/08/03
3000,2014/08/04
3000,2014/08/04
3750,2014/08/04
2500,2014/08/05
2250,2014/08/05
3250,2014/08/05
2250,2014/08/06
2000,2014/08/06
3250,2014/08/06
1750,2014/08/07
1500,2014/08/07
2500,2014/08/07
1500,2014/08/08
1400,2014/08/08
1800,2014/08/08
1350,2014/08/09
1900,2014/08/09
1400,2014/08/10
1750,2014/08/10
1300,2014/08/11
2500,2014/08/11
2500,2014/08/11
1400,2014/08/12
1150,2014/08/12
2750,2014/08/12
1750,2014/08/13
1600,2014/08/13
1500,2014/08/13
1900,2014/08/14
2250,2014/08/14
2750,2014/08/15
1950,2014/08/16
3250,2014/08/16
1850,2014/08/17
2000,2014/08/17
2750,2014/08/17
2050,2014/08/18
2000,2014/08/18
2750,2014/08/18
3000,2014/08/19
3250,2014/08/19
3500,2014/08/20
3500,2014/08/20
4100,2014/08/20
2900,2014/08/21
2750,2014/08/21
4100,2014/08/21
2750,2014/08/22
2250,2014/08/22
3250,2014/08/22
2750,2014/08/24
2500,2014/08/24
3000,2014/08/24
2650,2014/08/25
2100,2014/08/25
3400,2014/08/25
2000,2014/08/26
2100,2014/08/26
3000,2014/08/26
2000,2014/08/27
2250,2014/08/27
2500,2014/08/27
1500,2014/08/28
1600,2014/08/28
2750,2014/08/28
1500,2014/08/29
1300,2014/08/29
950,2014/08/30
2250,2014/08/30
1150,2014/08/31
1000,2014/08/31
3000,2014/08/31
1150,2014/09/01
1050,2014/09/01
2500,2014/09/01
1400,2014/09/02
1400,2014/09/02
1800,2014/09/02
1600,2014/09/03
1250,2014/09/03
2250,2014/09/03
1100,2014/09/04
1250,2014/09/04
2000,2014/09/04
900,2014/09/05
850,2014/09/05
1750,2014/09/05
1300,2014/09/06
1050,2014/09/07
1000,2014/09/07
1500,2014/09/07
1400,2014/09/08
1200,2014/09/08
1800,2014/09/08
2250,2014/09/09
1400,2014/09/10
1300,2014/09/10
2250,2014/09/10
1600,2014/09/11
1300,2014/09/11
2250,2014/09/11
1650,2014/09/12
1350,2014/09/12
2250,2014/09/12
1800,2014/09/13
2400,2014/09/13
2250,2014/09/14
2000,2014/09/14
2250,2014/09/14
1900,2014/09/15
2500,2014/09/15
300,2014/09/15
1750,2014/09/16
2000,2014/09/16
2750,2014/09/16
1750,2014/09/17
1250,2014/09/17
2500,2014/09/17
1750,2014/09/18
1300,2014/09/18
2250,2014/09/18
2000,2014/09/19
2250,2014/09/19
2000,2014/09/20
2000,2014/09/20
1750,2014/09/21
1500,2014/09/21
2750,2014/09/21
1600,2014/09/22
1650,2014/09/22
2500,2014/09/22
1500,2014/09/23
1600,2014/09/23
2650,2014/09/23
1500,2014/09/24
1500,2014/09/24
2000,2014/09/24
1500,2014/09/25
1500,2014/09/25
2250,2014/09/25
1500,2014/09/26
1250,2014/09/26
2750,2014/09/26
1500,2014/09/28
1600,2014/09/28
2250,2014/09/28
1500,2014/09/29
1600,2014/09/29
2250,2014/09/29
1600,2014/09/30
1500,2014/09/30
2250,2014/09/30
1600,2014/10/01
1400,2014/10/01
2250,2014/10/01
1500,2014/10/04
1400,2014/10/05
1400,2014/10/05
1150,2014/10/07
1300,2014/10/07
1750,2014/10/07
1150,2014/10/08
1300,2014/10/08
2000,2014/10/08
1050,2014/10/09
1050,2014/10/09
1750,2014/10/09
1150,2014/10/10
1050,2014/10/10
1750,2014/10/10
1150,2014/10/12
1000,2014/10/12
1650,2014/10/12
1150,2014/10/13
1300,2014/10/13
1750,2014/10/13
1150,2014/10/14
1350,2014/10/14
1900,2014/10/14
1400,2014/10/16
1300,2014/10/16
1500,2014/10/16
1200,2014/10/17
1050,2014/10/17
1800,2014/10/17
900,2014/10/19
1100,2014/10/19
1900,2014/10/19
900,2014/10/20
850,2014/10/20
1300,2014/10/20
550,2014/10/21
800,2014/10/21
1600,2014/10/21
750,2014/10/26
700,2014/10/26
1000,2014/10/26
600,2014/10/27
700,2014/10/27
1050,2014/10/27
550,2014/10/28
700,2014/10/28
1000,2014/10/28
400,2014/10/29
700,2014/10/29
1000,2014/10/29
500,2014/10/30
750,2014/10/30
1000,2014/10/30
500,2014/10/31
700,2014/10/31
1000,2014/10/31
850,2014/11/01
1100,2014/11/01
850,2014/11/02
1200,2014/11/02
950,2014/11/03
750,2014/11/03
1300,2014/11/03
950,2014/11/05
1500,2014/11/05
1350,2014/11/05
1050,2014/11/07
1250,2014/11/07
900,2014/11/09
1150,2014/11/09
800,2014/11/10
800,2014/11/10
1250,2014/11/10
750,2014/11/11
1150,2014/11/11
700,2014/11/12
1250,2014/11/12
750,2014/11/13
500,2014/11/14
900,2014/11/14
550,2014/11/17
650,2014/11/17
900,2014/11/20
700,2014/11/21
800,2014/11/23
700,2014/11/24
900,2014/11/24
750,2014/11/25
1000,2014/11/25
650,2014/11/26
800,2014/11/26
700,2014/11/27
1100,2014/11/27
650,2014/11/28
1050,2014/11/28
750,2014/11/29
900,2014/11/29
800,2014/11/30
1100,2014/11/30
700,2014/12/01
800,2014/12/01
900,2014/12/01
1000,2014/12/02
950,2014/12/02
750,2014/12/02
1000,2014/12/04
1000,2014/12/04
1350,2014/12/04
950,2014/12/05
1100,2014/12/05
1350,2014/12/05
1250,2014/12/06
1500,2014/12/06
1150,2014/12/07
1050,2014/12/07
1250,2014/12/08
1050,2014/12/08
1900,2014/12/08
1100,2014/12/09
1150,2014/12/09
1850,2014/12/09
1250,2014/12/10
1050,2014/12/10
1600,2014/12/10
1000,2014/12/11
850,2014/12/11
1350,2014/12/11
1000,2014/12/12
1050,2014/12/12
1450,2014/12/12
1000,2014/12/14
900,2014/12/14
1450,2014/12/14
1050,2014/12/15
1100,2014/12/15
1500,2014/12/15
1000,2014/12/16
1050,2014/12/16
1350,2014/12/16
1150,2014/12/17
1100,2014/12/17
1350,2014/12/17
1050,2014/12/18
1100,2014/12/18
1350,2014/12/18
1100,2014/12/19
950,2014/12/19
1300,2014/12/19
1300,2014/12/20
1750,2014/12/20
1250,2014/12/21
1400,2014/12/21
1650,2014/12/21
1150,2014/12/22
1400,2014/12/22
2000,2014/12/22
1400,2014/12/23
1300,2014/12/23
2500,2014/12/23
1750,2014/12/24
1750,2014/12/24
2100,2014/12/24
1750,2014/12/26
2000,2014/12/26
1800,2014/12/26
1650,2014/12/28
1500,2014/12/28
2250,2014/12/28
1650,2014/12/29
1650,2014/12/29
2750,2014/12/29
1750,2014/12/30
1500,2014/12/30
1900,2014/12/30
1900,2014/12/31
1250,2014/12/31
2550,2014/12/31
1900,2015/01/01
1500,2015/01/01
2350,2015/01/01
1900,2015/01/02
1750,2015/01/02
2250,2015/01/02
1750,2015/01/03
1900,2015/01/05
1750,2015/01/05
2400,2015/01/05
1600,2015/01/06
2000,2015/01/06
2250,2015/01/06
1750,2015/01/07
1350,2015/01/07
2350,2015/01/07
1600,2015/01/08
1450,2015/01/08
2250,2015/01/08
1400,2015/01/09
1200,2015/01/09
2000,2015/01/09
1600,2015/01/11
1600,2015/01/11
2250,2015/01/11
2250,2015/01/11
1750,2015/01/14
1750,2015/01/14
1800,2015/01/16
1800,2015/01/16
1800,2015/01/16
1800,2015/01/16
2400,2015/01/16
2400,2015/01/16
1500,2015/01/17
1500,2015/01/17
2250,2015/01/17
2250,2015/01/17
1900,2015/01/18
1900,2015/01/18
1550,2015/01/18
1550,2015/01/18
2250,2015/01/18
2250,2015/01/18
2000,2015/01/19
1300,2015/01/19
2350,2015/01/19
1650,2015/01/20
1250,2015/01/20
2000,2015/01/20
1650,2015/01/21
1300,2015/01/21
2100,2015/01/21
1400,2015/01/22
1050,2015/01/22
1700,2015/01/22
1400,2015/01/24
1200,2015/01/25
1250,2015/01/25
1100,2015/01/27
900,2015/01/27
1300,2015/01/27
1050,2015/01/28
1450,2015/01/28
1600,2015/01/28
1000,2015/01/29
950,2015/01/29
1150,2015/01/29
1050,2015/01/30
1050,2015/01/30
1250,2015/01/30
1100,2015/01/31
1300,2015/02/01
1300,2015/02/01
1350,2015/02/02
1100,2015/02/02
1450,2015/02/02
1250,2015/02/03
1300,2015/02/03
1800,2015/02/03
1400,2015/02/04
1200,2015/02/04
1400,2015/02/04
1400,2015/02/05
1200,2015/02/05
1500,2015/02/05
1400,2015/02/06
800,2015/02/06
1900,2015/02/06
1800,2015/02/07
1400,2015/02/08
1200,2015/02/09
1350,2015/02/09
1300,2015/02/10
1000,2015/02/10
1800,2015/02/10
1300,2015/02/11
1600,2015/02/11
1800,2015/02/11
1400,2015/02/12
650,2015/02/12
1800,2015/02/12
1300,2015/02/13
850,2015/02/13
1800,2015/02/13
1250,2015/02/15
1100,2015/02/15
1850,2015/02/15
1100,2015/02/16
1050,2015/02/16
1600,2015/02/16
1200,2015/02/18
950,2015/02/18
1700,2015/02/18
1150,2015/02/24
1050,2015/02/25
1150,2015/02/26
1350,2015/02/28
1100,2015/03/01
1150,2015/03/02
900,2015/03/02
1100,2015/03/02
1100,2015/03/03
1250,2015/03/03
1500,2015/03/03
950,2015/03/04
850,2015/03/04
1350,2015/03/04
950,2015/03/05
1100,2015/03/05
950,2015/03/07
1400,2015/03/07
1050,2015/03/08
1000,2015/03/08
1500,2015/03/08
1050,2015/03/09
1200,2015/03/09
1400,2015/03/09
1100,2015/03/10
700,2015/03/10
1200,2015/03/11
1100,2015/03/11
1150,2015/03/12
450,2015/03/12
950,2015/03/13
1050,2015/03/13
1050,2015/03/14
1300,2015/03/14
1000,2015/03/15
1500,2015/03/15
1000,2015/03/16
1050,2015/03/16
1100,2015/03/17
1250,2015/03/17
950,2015/03/18
850,2015/03/19
850,2015/03/19
950,2015/03/19
750,2015/03/20
750,2015/03/20
850,2015/03/23
1000,2015/03/23
1300,2015/03/23
850,2015/03/24
950,2015/03/24
700,2015/03/25
1200,2015/03/25
750,2015/03/26
650,2015/03/26
1150,2015/03/26
850,2015/03/27
850,2015/03/27
900,2015/03/29
950,2015/03/29
750,2015/03/30
800,2015/03/30
650,2015/03/31
850,2015/03/31
1100,2015/03/31
750,2015/04/01
650,2015/04/01
1100,2015/04/01
600,2015/04/02
650,2015/04/02
1000,2015/04/02
700,2015/04/03
850,2015/04/03
1000,2015/04/03
750,2015/04/04
850,2015/04/05
850,2015/04/05
1150,2015/04/05
950,2015/04/06
1050,2015/04/06
1000,2015/04/06
800,2015/04/07
850,2015/04/07
1100,2015/04/07
800,2015/04/08
700,2015/04/09
1150,2015/04/09
700,2015/04/10
700,2015/04/10
1100,2015/04/10
700,2015/04/12
850,2015/04/12
1100,2015/04/12
550,2015/04/13
550,2015/04/15
550,2015/04/15
1100,2015/04/15
600,2015/04/16
550,2015/04/16
1100,2015/04/16
500,2015/04/17
600,2015/04/17
1000,2015/04/17
600,2015/04/18
1100,2015/04/18
650,2015/04/19
700,2015/04/19
1000,2015/04/19
1150,2015/04/22
900,2015/04/23
850,2015/04/23
1150,2015/04/23
1000,2015/04/24
850,2015/04/24
1200,2015/04/24
950,2015/04/26
1000,2015/04/26
1000,2015/04/26
900,2015/04/27
800,2015/04/27
1000,2015/04/27
700,2015/04/28
670,2015/04/28
650,2015/04/29
650,2015/04/29
1150,2015/04/29
1150,2015/04/30
800,2015/05/03
900,2015/05/05
800,2015/05/05
1350,2015/05/05
1250,2015/05/06
1000,2015/05/06
1100,2015/05/06
1000,2015/05/08
850,2015/05/08
950,2015/05/08
800,2015/05/10
700,2015/05/10
900,2015/05/10
1150,2015/05/11
750,2015/05/13
550,2015/05/13
850,2015/05/13
650,2015/05/14
600,2015/05/14
1100,2015/05/14
750,2015/05/15
600,2015/05/15
800,2015/05/15
500,2015/05/16
900,2015/05/16
650,2015/05/17
550,2015/05/17
750,2015/05/17
550,2015/05/18
600,2015/05/18
850,2015/05/18
650,2015/05/19
500,2015/05/19
900,2015/05/19
1100,2015/05/20
850,2015/05/20
950,2015/05/21
700,2015/05/21
950,2015/05/21
1100,2015/05/22
900,2015/05/22
900,2015/05/22
1150,2015/05/24
1000,2015/05/24
1250,2015/05/24
1100,2015/05/25
900,2015/05/25
950,2015/05/26
900,2015/05/26
1100,2015/05/26
1100,2015/05/27
850,2015/05/27
1150,2015/05/27
700,2015/05/28
800,2015/05/28
900,2015/05/29
650,2015/05/29
1050,2015/05/29
800,2015/05/30
1000,2015/05/30
1000,2015/05/31
1150,2015/06/01
1050,2015/06/01
1100,2015/06/01
1150,2015/06/02
1000,2015/06/02
1250,2015/06/02
1050,2015/06/03
950,2015/06/03
1250,2015/06/03
1050,2015/06/04
1000,2015/06/04
900,2015/06/05
950,2015/06/05
650,2015/06/06
1000,2015/06/07
800,2015/06/07
1100,2015/06/07
1100,2015/06/08
850,2015/06/08
1400,2015/06/08
1000,2015/06/09
700,2015/06/09
1200,2015/06/09
1000,2015/06/10
800,2015/06/10
950,2015/06/10
900,2015/06/11
950,2015/06/11
1050,2015/06/11
1050,2015/06/12
1050,2015/06/12
1400,2015/06/12
950,2015/06/13
1100,2015/06/13
1050,2015/06/14
2750,2015/06/14
1500,2015/06/14
950,2015/06/15
900,2015/06/15
1500,2015/06/15
1000,2015/06/16
850,2015/06/16
1350,2015/06/16
850,2015/06/17
850,2015/06/17
1400,2015/06/17
1200,2015/06/18
800,2015/06/18
1400,2015/06/18
1200,2015/06/19
850,2015/06/19
1050,2015/06/19
800,2015/06/20
1100,2015/06/20
1200,2015/06/21
850,2015/06/21
1250,2015/06/21
2000,2015/06/25
1750,2015/06/25
2000,2015/06/26
1700,2015/06/26
1750,2015/06/26
1600,2015/06/27
1650,2015/06/27
1500,2015/06/29
1400,2015/06/29
1100,2015/06/29
1200,2015/06/30
500,2015/06/30
1400,2015/06/30
1000,2015/07/01
1200,2015/07/01
1150,2015/07/01
1200,2015/07/02
1000,2015/07/02
1240,2015/07/02
1200,2015/07/03
1200,2015/07/03
1070,2015/07/03
1600,2015/07/04
1330,2015/07/04
1200,2015/07/05
1200,2015/07/05
1230,2015/07/05
1000,2015/07/06
1200,2015/07/06
1300,2015/07/06
1200,2015/07/07
1100,2015/07/07
1230,2015/07/07
1500,2015/07/08
1500,2015/07/08
1450,2015/07/08
1400,2015/07/09
1000,2015/07/09
1330,2015/07/09
1200,2015/07/10
1400,2015/07/12
2000,2015/07/12
1470,2015/07/12
2000,2015/07/13
2400,2015/07/13
1660,2015/07/13
2000,2015/07/14
1600,2015/07/14
2100,2015/07/14
2000,2015/07/15
2000,2015/07/15
2060,2015/07/15
1000,2015/07/16
1000,2015/07/16
2030,2015/07/16
2000,2015/07/17
2000,2015/07/19
1600,2015/07/20
1700,2015/07/20
2030,2015/07/20
1500,2015/07/21
1800,2015/07/21
1660,2015/07/21
1500,2015/07/22
1100,2015/07/22
1570,2015/07/22
1500,2015/07/23
1600,2015/07/23
1330,2015/07/23
1400,2015/07/24
1800,2015/07/24
1500,2015/07/26
1400,2015/07/27
1250,2015/07/27
1330,2015/07/27
1300,2015/07/28
1250,2015/07/28
1470,2015/07/28
1200,2015/07/29
1000,2015/07/29
1170,2015/07/29
1000,2015/07/30
1300,2015/07/30
1270,2015/07/30
1200,2015/07/31
1000,2015/07/31
1400,2015/07/31
1100,2015/08/01
1300,2015/08/01
1200,2015/08/02
1200,2015/08/03
1100,2015/08/03
1130,2015/08/03
1000,2015/08/04
700,2015/08/04
1330,2015/08/04
1200,2015/08/05
900,2015/08/05
1130,2015/08/05
800,2015/08/06
800,2015/08/06
900,2015/08/06
600,2015/08/07
750,2015/08/07
770,2015/08/07
1000,2015/08/09
550,2015/08/09
700,2015/08/09
500,2015/08/10
600,2015/08/10
700,2015/08/10
500,2015/08/11
400,2015/08/12
500,2015/08/12
500,2015/08/13
600,2015/08/13
640,2015/08/13
500,2015/08/14
730,2015/08/14
800,2015/08/16
300,2015/08/18
700,2015/08/19
1000,2015/08/19
900,2015/08/19
1000,2015/08/20
1000,2015/08/20
900,2015/08/20
1000,2015/08/21
1000,2015/08/21
1060,2015/08/21
1000,2015/08/22
1000,2015/08/23
700,2015/08/24
1000,2015/08/24
1070,2015/08/24
800,2015/08/25
900,2015/08/25
830,2015/08/25
700,2015/08/26
800,2015/08/26
970,2015/08/26
600,2015/08/27
600,2015/08/27
1030,2015/08/27
500,2015/08/28
700,2015/08/28
800,2015/08/28
600,2015/08/30
800,2015/08/31
800,2015/08/31
1000,2015/08/31
800,2015/09/01
850,2015/09/01
900,2015/09/01
800,2015/09/02
700,2015/09/02
930,2015/09/02
1000,2015/09/03
800,2015/09/04
800,2015/09/04
860,2015/09/04
1000,2015/09/05
930,2015/09/05
1000,2015/09/06
900,2015/09/06
1000,2015/09/07
800,2015/09/07
1200,2015/09/07
900,2015/09/08
900,2015/09/08
1070,2015/09/08
800,2015/09/09
1000,2015/09/09
1000,2015/09/10
700,2015/09/10
700,2015/09/11
600,2015/09/11
870,2015/09/11
700,2015/09/14
700,2015/09/14
600,2015/09/15
700,2015/09/15
770,2015/09/15
800,2015/09/16
900,2015/09/18
700,2015/09/18
840,2015/09/18
1500,2015/09/19
1070,2015/09/19
1000,2015/09/20
1150,2015/09/20
1000,2015/09/21
1000,2015/09/22
970,2015/09/22
1000,2015/09/23
1040,2015/09/23
1100,2015/09/24
700,2015/09/24
1040,2015/09/24
1000,2015/09/25
1000,2015/09/25
870,2015/09/26
1000,2015/09/27
970,2015/09/27
1200,2015/09/28
1300,2015/09/29
1200,2015/09/29
1270,2015/09/29
1300,2015/09/30
1200,2015/09/30
1000,2015/09/30
1400,2015/10/01
1500,2015/10/01
1660,2015/10/01
1400,2015/10/02
1300,2015/10/03
1200,2015/10/04
1100,2015/10/04
1400,2015/10/04
1200,2015/10/05
1500,2015/10/05
1330,2015/10/05
1200,2015/10/06
1200,2015/10/06
1400,2015/10/07
1400,2015/10/07
1100,2015/10/08
1250,2015/10/08
1440,2015/10/08
1200,2015/10/09
1200,2015/10/09
1400,2015/10/09
1200,2015/10/11
1400,2015/10/11
1400,2015/10/11
1300,2015/10/12
1500,2015/10/12
1230,2015/10/12
1300,2015/10/13
800,2015/10/13
1500,2015/10/13
1300,2015/10/14
1300,2015/10/14
1240,2015/10/14
1200,2015/10/15
1200,2015/10/15
1230,2015/10/15
1100,2015/10/16
1340,2015/10/16
5000,2015/10/17
1000,2015/10/18
1230,2015/10/18
1200,2015/10/19
1500,2015/10/19
1200,2015/10/20
1400,2015/10/20
1200,2015/10/21
1400,2015/10/21
1500,2015/10/23
1200,2015/10/24
1600,2015/10/27
1560,2015/10/27
2000,2015/10/28
1660,2015/10/28
1500,2015/10/29
1860,2015/10/29
1200,2015/10/30
2200,2015/10/31
2000,2015/11/01
2000,2015/11/02
2300,2015/11/03
2000,2015/11/03
2100,2015/11/04
2400,2015/11/04
2300,2015/11/05
2760,2015/11/05
2200,2015/11/06
2460,2015/11/06
2300,2015/11/08
3300,2015/11/15
3700,2015/11/17
3800,2015/11/17
3500,2015/11/18
3430,2015/11/18
3200,2015/11/19
3360,2015/11/19
3800,2015/11/20
3000,2015/11/20
3400,2015/11/21
3200,2015/11/22
2500,2015/11/23
2660,2015/11/23
2500,2015/11/25
2500,2015/11/26
2400,2015/11/27
2400,2015/11/29
2360,2015/11/30
