Modal Price cucumber,Date
1500,2014/02/05
1500,2014/02/06
1250,2014/02/06
1500,2014/02/07
1500,2014/02/07
1500,2014/02/10
900,2014/02/10
1500,2014/02/11
1500,2014/02/11
1400,2014/02/12
1000,2014/02/12
1500,2014/02/13
1350,2014/02/13
1300,2014/02/14
1100,2014/02/14
1200,2014/02/15
1300,2014/02/17
1000,2014/02/17
1400,2014/02/18
1150,2014/02/18
1200,2014/02/19
2000,2014/02/19
1400,2014/02/20
1800,2014/02/20
1300,2014/02/21
1050,2014/02/21
1200,2014/02/24
1150,2014/02/24
800,2014/02/25
1150,2014/02/26
1200,2014/02/26
1400,2014/02/26
1150,2014/02/28
900,2014/02/28
1000,2014/03/01
900,2014/03/03
1200,2014/03/04
900,2014/03/04
1200,2014/03/05
1600,2014/03/05
1300,2014/03/06
2000,2014/03/06
1300,2014/03/07
1050,2014/03/07
1200,2014/03/08
1200,2014/03/09
900,2014/03/09
1300,2014/03/10
900,2014/03/11
1550,2014/03/11
950,2014/03/12
800,2014/03/12
850,2014/03/13
850,2014/03/13
750,2014/03/14
1050,2014/03/14
900,2014/03/15
650,2014/03/16
750,2014/03/16
850,2014/03/17
850,2014/03/18
850,2014/03/18
750,2014/03/19
800,2014/03/19
800,2014/03/20
750,2014/03/20
700,2014/03/21
700,2014/03/23
1700,2014/03/24
750,2014/03/24
700,2014/03/25
700,2014/03/25
600,2014/03/26
700,2014/03/27
650,2014/03/28
550,2014/03/29
550,2014/03/31
550,2014/04/01
800,2014/04/01
700,2014/04/02
550,2014/04/02
700,2014/04/03
600,2014/04/03
600,2014/04/04
700,2014/04/04
800,2014/04/07
850,2014/04/07
800,2014/04/09
750,2014/04/09
700,2014/04/10
700,2014/04/11
900,2014/04/13
800,2014/04/14
850,2014/04/15
750,2014/04/18
750,2014/04/19
1000,2014/04/20
800,2014/04/20
950,2014/04/22
650,2014/04/22
750,2014/04/23
750,2014/04/23
650,2014/04/24
750,2014/04/24
800,2014/04/25
500,2014/04/25
500,2014/04/26
800,2014/04/27
650,2014/04/27
700,2014/04/29
650,2014/04/30
550,2014/04/30
550,2014/05/02
600,2014/05/02
600,2014/05/03
650,2014/05/04
650,2014/05/04
600,2014/05/05
350,2014/05/05
700,2014/05/06
500,2014/05/06
700,2014/05/07
600,2014/05/07
850,2014/05/08
750,2014/05/09
2800,2014/05/09
2000,2014/05/12
1000,2014/05/12
950,2014/05/13
900,2014/05/13
900,2014/05/14
1250,2014/05/15
1450,2014/05/15
1050,2014/05/16
1000,2014/05/16
1100,2014/05/17
1600,2014/06/04
1900,2014/06/05
1650,2014/06/06
600,2014/06/07
1150,2014/06/08
1650,2014/06/09
2800,2014/06/10
1600,2014/06/11
1500,2014/06/11
1750,2014/06/12
1750,2014/06/12
1650,2014/06/13
1750,2014/06/14
1600,2014/06/15
1650,2014/06/15
1750,2014/06/16
1650,2014/06/16
1850,2014/06/17
1500,2014/06/17
1750,2014/06/18
750,2014/06/19
1750,2014/06/20
2350,2014/06/22
2250,2014/06/22
2000,2014/06/23
2000,2014/06/23
2000,2014/06/24
2000,2014/06/24
1900,2014/06/25
2500,2014/06/25
2350,2014/06/26
1750,2014/06/26
2100,2014/06/27
2000,2014/06/27
1750,2014/06/28
2250,2014/06/29
2250,2014/06/29
2500,2014/06/30
1550,2014/06/30
2250,2014/07/01
1000,2014/07/01
2000,2014/07/02
2000,2014/07/02
2650,2014/07/03
2000,2014/07/03
2750,2014/07/04
1500,2014/07/04
1400,2014/07/05
2250,2014/07/06
1950,2014/07/06
2500,2014/07/07
1650,2014/07/07
2000,2014/07/08
1650,2014/07/08
2250,2014/07/09
1250,2014/07/09
2000,2014/07/10
2000,2014/07/10
2000,2014/07/11
1500,2014/07/11
1900,2014/07/11
1750,2014/07/13
1750,2014/07/13
1500,2014/07/13
1850,2014/07/14
950,2014/07/14
2000,2014/07/14
2250,2014/07/15
1050,2014/07/15
2250,2014/07/15
1750,2014/07/16
1150,2014/07/16
1000,2014/07/16
1600,2014/07/17
1000,2014/07/17
1650,2014/07/18
1250,2014/07/18
1400,2014/07/18
850,2014/07/19
1100,2014/07/20
1100,2014/07/20
1500,2014/07/21
850,2014/07/21
1250,2014/07/21
1350,2014/07/22
1000,2014/07/22
4500,2014/07/22
1350,2014/07/23
1250,2014/07/24
800,2014/07/24
1350,2014/07/24
1350,2014/07/25
800,2014/07/25
1400,2014/07/25
1450,2014/07/26
1350,2014/07/27
1050,2014/07/27
1350,2014/07/27
1400,2014/07/28
750,2014/07/28
1450,2014/07/28
1300,2014/07/29
1500,2014/07/29
1100,2014/07/30
700,2014/07/30
1250,2014/07/30
1250,2014/07/31
900,2014/07/31
1000,2014/07/31
1100,2014/08/01
700,2014/08/01
1300,2014/08/01
800,2014/08/02
1100,2014/08/02
1250,2014/08/03
850,2014/08/03
1150,2014/08/03
1050,2014/08/04
800,2014/08/04
950,2014/08/04
1050,2014/08/05
900,2014/08/05
1100,2014/08/05
1050,2014/08/06
750,2014/08/06
1250,2014/08/06
1050,2014/08/07
900,2014/08/07
1000,2014/08/07
1100,2014/08/08
1050,2014/08/08
1000,2014/08/08
650,2014/08/09
1000,2014/08/09
1000,2014/08/10
900,2014/08/10
1100,2014/08/11
900,2014/08/11
950,2014/08/11
1050,2014/08/12
800,2014/08/12
1000,2014/08/12
1050,2014/08/13
700,2014/08/13
900,2014/08/13
1050,2014/08/14
750,2014/08/14
900,2014/08/14
1000,2014/08/15
750,2014/08/16
900,2014/08/16
1100,2014/08/17
750,2014/08/17
1000,2014/08/17
800,2014/08/18
1000,2014/08/18
950,2014/08/19
950,2014/08/19
750,2014/08/20
650,2014/08/20
1000,2014/08/20
700,2014/08/21
750,2014/08/21
1100,2014/08/21
650,2014/08/22
750,2014/08/22
950,2014/08/22
550,2014/08/24
900,2014/08/24
1000,2014/08/24
600,2014/08/25
400,2014/08/25
700,2014/08/25
550,2014/08/26
650,2014/08/26
800,2014/08/26
700,2014/08/27
750,2014/08/27
900,2014/08/27
900,2014/08/28
800,2014/08/28
900,2014/08/28
1050,2014/08/29
1000,2014/08/29
650,2014/08/30
1100,2014/08/30
950,2014/08/31
850,2014/08/31
900,2014/08/31
800,2014/09/01
850,2014/09/01
900,2014/09/01
850,2014/09/02
750,2014/09/02
1100,2014/09/02
1000,2014/09/03
1000,2014/09/03
1100,2014/09/03
900,2014/09/04
950,2014/09/04
1100,2014/09/04
900,2014/09/05
850,2014/09/05
1100,2014/09/05
1150,2014/09/06
850,2014/09/07
900,2014/09/07
1150,2014/09/07
1000,2014/09/08
800,2014/09/08
1150,2014/09/08
1400,2014/09/09
1300,2014/09/10
700,2014/09/10
1400,2014/09/10
750,2014/09/11
1350,2014/09/11
1300,2014/09/12
1050,2014/09/12
1400,2014/09/12
750,2014/09/13
1350,2014/09/13
1050,2014/09/14
900,2014/09/14
1500,2014/09/14
1250,2014/09/15
1050,2014/09/15
1500,2014/09/15
1150,2014/09/16
850,2014/09/16
1400,2014/09/16
1400,2014/09/17
750,2014/09/17
1400,2014/09/17
1100,2014/09/18
1000,2014/09/18
1400,2014/09/18
1100,2014/09/19
900,2014/09/19
1400,2014/09/19
1000,2014/09/20
1250,2014/09/20
1150,2014/09/21
1000,2014/09/21
1150,2014/09/21
850,2014/09/22
800,2014/09/22
1350,2014/09/22
850,2014/09/23
650,2014/09/23
1100,2014/09/23
850,2014/09/24
800,2014/09/24
1350,2014/09/24
1000,2014/09/25
750,2014/09/25
1200,2014/09/25
900,2014/09/26
600,2014/09/26
1200,2014/09/26
1050,2014/09/28
900,2014/09/28
1100,2014/09/28
850,2014/09/29
750,2014/09/29
900,2014/09/29
850,2014/09/30
700,2014/09/30
1000,2014/09/30
1150,2014/10/01
650,2014/10/01
1000,2014/10/01
600,2014/10/04
850,2014/10/05
450,2014/10/05
1000,2014/10/07
500,2014/10/07
1200,2014/10/07
900,2014/10/08
800,2014/10/08
1250,2014/10/08
900,2014/10/09
700,2014/10/09
1000,2014/10/09
850,2014/10/10
800,2014/10/10
1100,2014/10/10
1600,2014/10/12
650,2014/10/12
1000,2014/10/12
850,2014/10/13
750,2014/10/13
1150,2014/10/13
1000,2014/10/14
1000,2014/10/14
1500,2014/10/14
1000,2014/10/16
1150,2014/10/16
1500,2014/10/16
1200,2014/10/17
950,2014/10/17
1350,2014/10/17
1050,2014/10/19
1500,2014/10/19
1700,2014/10/19
950,2014/10/20
1200,2014/10/20
1600,2014/10/20
850,2014/10/21
950,2014/10/21
1200,2014/10/21
1200,2014/10/26
1050,2014/10/26
1500,2014/10/26
1200,2014/10/27
700,2014/10/27
1350,2014/10/28
850,2014/10/28
1750,2014/10/28
900,2014/10/29
800,2014/10/29
1700,2014/10/29
1200,2014/10/30
850,2014/10/30
2250,2014/10/30
1350,2014/10/31
1250,2014/10/31
1750,2014/10/31
1250,2014/11/01
1900,2014/11/01
1750,2014/11/02
1200,2014/11/02
1500,2014/11/02
1750,2014/11/03
1700,2014/11/03
2000,2014/11/03
1750,2014/11/05
2000,2014/11/05
1750,2014/11/07
1850,2014/11/07
2000,2014/11/07
1750,2014/11/09
2100,2014/11/09
2500,2014/11/09
1350,2014/11/10
2000,2014/11/10
2650,2014/11/10
1400,2014/11/11
1200,2014/11/11
2500,2014/11/11
1350,2014/11/12
1250,2014/11/12
2400,2014/11/12
1350,2014/11/13
1150,2014/11/13
2000,2014/11/13
950,2014/11/14
900,2014/11/14
1300,2014/11/17
750,2014/11/17
1550,2014/11/17
1000,2014/11/19
1400,2014/11/19
1050,2014/11/20
1000,2014/11/20
1300,2014/11/21
1000,2014/11/21
1350,2014/11/21
1500,2014/11/23
1200,2014/11/23
1750,2014/11/24
1500,2014/11/24
1600,2014/11/24
1750,2014/11/25
1300,2014/11/25
1750,2014/11/26
1000,2014/11/26
1750,2014/11/27
1000,2014/11/27
1400,2014/11/28
1250,2014/11/28
2450,2014/11/28
1000,2014/11/29
2750,2014/11/29
1600,2014/11/30
1100,2014/11/30
1350,2014/12/01
1500,2014/12/01
1450,2014/12/02
1250,2014/12/02
2300,2014/12/02
1400,2014/12/04
1250,2014/12/04
3000,2014/12/04
1200,2014/12/05
1200,2014/12/05
1000,2014/12/05
1350,2014/12/06
1150,2014/12/07
1350,2014/12/07
1250,2014/12/08
1500,2014/12/08
1400,2014/12/09
1300,2014/12/09
2200,2014/12/09
1350,2014/12/10
1300,2014/12/10
1200,2014/12/11
1500,2014/12/11
2500,2014/12/11
1300,2014/12/12
1000,2014/12/12
1600,2014/12/12
1250,2014/12/14
1400,2014/12/14
1200,2014/12/15
1200,2014/12/15
1300,2014/12/16
550,2014/12/16
1600,2014/12/17
2200,2014/12/17
1500,2014/12/17
1350,2014/12/18
1100,2014/12/18
1600,2014/12/19
1300,2014/12/19
1200,2014/12/20
1600,2014/12/21
1250,2014/12/21
1550,2014/12/22
1200,2014/12/22
1050,2014/12/23
1850,2014/12/23
1800,2014/12/24
2350,2014/12/24
1850,2014/12/26
2200,2014/12/26
3800,2014/12/26
2250,2014/12/28
1500,2014/12/28
3500,2014/12/28
2000,2014/12/29
1800,2014/12/29
2000,2014/12/30
3000,2014/12/30
2000,2014/12/31
1500,2014/12/31
1750,2015/01/01
2000,2015/01/01
1500,2015/01/02
1500,2015/01/02
3000,2015/01/02
1100,2015/01/03
1100,2015/01/05
900,2015/01/05
2500,2015/01/05
1500,2015/01/06
1600,2015/01/06
1150,2015/01/07
2000,2015/01/07
1350,2015/01/08
1500,2015/01/08
2000,2015/01/08
1300,2015/01/09
2000,2015/01/09
1400,2015/01/11
1400,2015/01/11
1500,2015/01/11
1500,2015/01/11
1600,2015/01/14
1600,2015/01/14
1750,2015/01/16
1750,2015/01/16
2000,2015/01/16
2000,2015/01/16
1500,2015/01/17
1500,2015/01/17
1600,2015/01/18
1600,2015/01/18
1250,2015/01/18
1250,2015/01/18
4000,2015/01/18
4000,2015/01/18
1650,2015/01/19
1500,2015/01/19
1300,2015/01/20
2300,2015/01/20
1400,2015/01/21
1500,2015/01/21
1400,2015/01/22
2000,2015/01/22
1300,2015/01/25
1150,2015/01/27
1500,2015/01/27
1150,2015/01/28
1800,2015/01/28
1200,2015/01/29
1500,2015/01/29
1400,2015/01/30
2000,2015/01/30
1200,2015/01/31
1600,2015/01/31
1750,2015/02/01
2250,2015/02/01
1600,2015/02/02
2000,2015/02/02
1500,2015/02/03
1000,2015/02/03
1750,2015/02/04
1500,2015/02/04
1600,2015/02/05
1500,2015/02/05
1500,2015/02/06
1200,2015/02/06
1500,2015/02/08
2000,2015/02/09
1000,2015/02/09
1750,2015/02/10
1000,2015/02/10
2000,2015/02/11
2000,2015/02/11
1600,2015/02/12
2200,2015/02/12
1400,2015/02/13
1050,2015/02/13
1750,2015/02/15
1600,2015/02/15
1600,2015/02/16
1750,2015/02/16
2000,2015/02/16
1750,2015/02/18
2000,2015/02/18
2000,2015/02/22
1750,2015/02/24
1750,2015/02/25
1200,2015/02/25
1750,2015/02/26
1650,2015/03/01
1400,2015/03/02
1000,2015/03/02
1600,2015/03/03
2000,2015/03/03
1150,2015/03/04
900,2015/03/04
1350,2015/03/05
2200,2015/03/05
1500,2015/03/07
1400,2015/03/08
1700,2015/03/08
1350,2015/03/09
1750,2015/03/09
1400,2015/03/10
1500,2015/03/10
1350,2015/03/11
1650,2015/03/11
1350,2015/03/12
1600,2015/03/12
1500,2015/03/13
1750,2015/03/14
1750,2015/03/15
1350,2015/03/16
1100,2015/03/16
1250,2015/03/17
1900,2015/03/17
1050,2015/03/18
1250,2015/03/19
1100,2015/03/19
850,2015/03/20
1050,2015/03/20
800,2015/03/22
1000,2015/03/23
750,2015/03/23
700,2015/03/24
750,2015/03/24
750,2015/03/25
1700,2015/03/25
700,2015/03/26
800,2015/03/26
900,2015/03/27
1000,2015/03/27
800,2015/03/29
900,2015/03/29
500,2015/03/30
800,2015/03/30
700,2015/03/31
650,2015/03/31
1100,2015/03/31
500,2015/04/01
1000,2015/04/01
1150,2015/04/01
600,2015/04/02
750,2015/04/02
650,2015/04/03
1100,2015/04/03
1000,2015/04/04
650,2015/04/05
1000,2015/04/05
1100,2015/04/05
850,2015/04/06
1250,2015/04/06
1100,2015/04/06
700,2015/04/07
800,2015/04/07
900,2015/04/07
700,2015/04/08
600,2015/04/09
1000,2015/04/09
600,2015/04/10
700,2015/04/10
1000,2015/04/10
600,2015/04/12
1000,2015/04/12
1100,2015/04/12
500,2015/04/15
1000,2015/04/15
500,2015/04/16
750,2015/04/16
950,2015/04/16
650,2015/04/17
1000,2015/04/17
700,2015/04/18
900,2015/04/18
750,2015/04/19
1100,2015/04/19
1000,2015/04/22
800,2015/04/23
650,2015/04/23
900,2015/04/23
700,2015/04/24
650,2015/04/24
900,2015/04/24
1200,2015/04/26
650,2015/04/26
900,2015/04/26
850,2015/04/27
650,2015/04/27
700,2015/04/27
800,2015/04/28
650,2015/04/28
1000,2015/04/28
800,2015/04/29
750,2015/04/29
900,2015/04/29
1000,2015/04/30
900,2015/05/03
800,2015/05/05
900,2015/05/05
900,2015/05/05
1050,2015/05/06
800,2015/05/06
1050,2015/05/06
900,2015/05/08
850,2015/05/08
900,2015/05/08
1100,2015/05/10
1000,2015/05/10
900,2015/05/10
1150,2015/05/11
1150,2015/05/13
1150,2015/05/13
1350,2015/05/13
1300,2015/05/14
700,2015/05/14
1400,2015/05/14
1300,2015/05/15
1000,2015/05/15
1250,2015/05/15
950,2015/05/16
1100,2015/05/16
1300,2015/05/17
1250,2015/05/17
1500,2015/05/17
1300,2015/05/18
750,2015/05/18
1450,2015/05/18
1550,2015/05/19
1000,2015/05/19
1650,2015/05/19
1300,2015/05/20
850,2015/05/20
1650,2015/05/21
750,2015/05/21
1550,2015/05/21
1300,2015/05/22
900,2015/05/22
1250,2015/05/22
1300,2015/05/24
1000,2015/05/24
1300,2015/05/24
1350,2015/05/25
1000,2015/05/25
1750,2015/05/25
1150,2015/05/26
1100,2015/05/26
1400,2015/05/26
1300,2015/05/27
950,2015/05/27
1400,2015/05/27
1200,2015/05/28
800,2015/05/28
1550,2015/05/29
3000,2015/05/29
1350,2015/05/29
950,2015/05/30
1500,2015/05/30
1100,2015/05/31
1200,2015/06/01
750,2015/06/01
1100,2015/06/01
1150,2015/06/02
850,2015/06/02
1250,2015/06/02
1100,2015/06/03
1000,2015/06/03
1250,2015/06/03
1150,2015/06/04
1000,2015/06/04
1150,2015/06/05
950,2015/06/05
1250,2015/06/06
1250,2015/06/07
1100,2015/06/07
1350,2015/06/07
1100,2015/06/08
950,2015/06/08
1650,2015/06/08
1100,2015/06/09
1250,2015/06/09
1050,2015/06/09
1400,2015/06/10
750,2015/06/10
1450,2015/06/10
1000,2015/06/11
1100,2015/06/11
1350,2015/06/11
1300,2015/06/12
1150,2015/06/12
1400,2015/06/12
900,2015/06/13
1350,2015/06/13
1400,2015/06/14
1100,2015/06/14
1500,2015/06/14
1050,2015/06/15
1000,2015/06/15
1500,2015/06/15
1200,2015/06/16
850,2015/06/16
1500,2015/06/16
900,2015/06/17
950,2015/06/17
1500,2015/06/17
1600,2015/06/18
850,2015/06/18
1500,2015/06/18
1400,2015/06/19
850,2015/06/19
1450,2015/06/19
900,2015/06/20
1200,2015/06/21
850,2015/06/21
1200,2015/06/21
600,2015/06/25
800,2015/06/25
900,2015/06/25
1200,2015/06/26
600,2015/06/26
1150,2015/06/26
700,2015/06/27
1200,2015/06/27
1400,2015/06/29
1000,2015/06/29
1350,2015/06/29
1200,2015/06/30
1000,2015/06/30
1260,2015/06/30
1200,2015/07/01
1200,2015/07/01
1250,2015/07/01
1400,2015/07/02
900,2015/07/02
1170,2015/07/02
1200,2015/07/03
600,2015/07/03
1530,2015/07/03
1200,2015/07/04
1460,2015/07/04
1500,2015/07/05
1000,2015/07/05
1270,2015/07/05
1000,2015/07/06
1200,2015/07/06
1530,2015/07/06
1000,2015/07/07
1300,2015/07/07
1500,2015/07/07
1500,2015/07/08
1500,2015/07/08
1370,2015/07/08
1000,2015/07/09
800,2015/07/09
1470,2015/07/09
1000,2015/07/10
1200,2015/07/12
1300,2015/07/12
1630,2015/07/12
1400,2015/07/13
1000,2015/07/13
1330,2015/07/13
1200,2015/07/14
600,2015/07/14
1160,2015/07/14
1000,2015/07/15
1000,2015/07/15
1500,2015/07/15
1400,2015/07/16
1300,2015/07/16
1430,2015/07/16
1400,2015/07/17
1000,2015/07/19
1200,2015/07/20
1200,2015/07/20
1300,2015/07/20
1600,2015/07/21
1400,2015/07/21
1460,2015/07/21
1400,2015/07/22
1000,2015/07/22
1500,2015/07/22
1400,2015/07/23
800,2015/07/23
1330,2015/07/23
1000,2015/07/24
1200,2015/07/26
1400,2015/07/27
1000,2015/07/27
1400,2015/07/27
700,2015/07/28
900,2015/07/28
1270,2015/07/28
1600,2015/07/29
1000,2015/07/29
1230,2015/07/29
1500,2015/07/30
1000,2015/07/30
1500,2015/07/30
1400,2015/07/31
1000,2015/07/31
1200,2015/07/31
1000,2015/08/01
1500,2015/08/01
1000,2015/08/02
1400,2015/08/03
1200,2015/08/03
1430,2015/08/03
1400,2015/08/04
1000,2015/08/04
1430,2015/08/04
1500,2015/08/05
1000,2015/08/05
1600,2015/08/05
1300,2015/08/06
1500,2015/08/06
1460,2015/08/06
1400,2015/08/07
800,2015/08/07
1400,2015/08/07
1200,2015/08/09
1000,2015/08/09
1400,2015/08/09
1400,2015/08/10
1200,2015/08/10
1400,2015/08/10
2000,2015/08/11
1000,2015/08/12
800,2015/08/12
1000,2015/08/13
700,2015/08/13
1150,2015/08/13
1100,2015/08/14
1260,2015/08/14
1200,2015/08/16
700,2015/08/18
1000,2015/08/19
600,2015/08/19
1400,2015/08/19
1000,2015/08/20
600,2015/08/20
1060,2015/08/20
900,2015/08/21
1000,2015/08/21
770,2015/08/21
800,2015/08/22
900,2015/08/23
700,2015/08/24
500,2015/08/24
1000,2015/08/24
600,2015/08/25
500,2015/08/25
860,2015/08/25
700,2015/08/26
500,2015/08/26
900,2015/08/26
600,2015/08/27
800,2015/08/27
930,2015/08/27
800,2015/08/28
400,2015/08/28
930,2015/08/28
1000,2015/08/30
1000,2015/08/31
900,2015/08/31
900,2015/08/31
1000,2015/09/01
950,2015/09/01
930,2015/09/01
1200,2015/09/02
1000,2015/09/02
830,2015/09/02
1000,2015/09/04
800,2015/09/04
1100,2015/09/04
500,2015/09/05
1060,2015/09/05
800,2015/09/06
800,2015/09/06
1000,2015/09/07
950,2015/09/07
1000,2015/09/07
1100,2015/09/08
800,2015/09/08
1140,2015/09/08
900,2015/09/09
1140,2015/09/09
1000,2015/09/10
800,2015/09/10
1000,2015/09/11
800,2015/09/11
1000,2015/09/11
1000,2015/09/14
600,2015/09/14
1000,2015/09/15
1000,2015/09/15
1070,2015/09/15
1200,2015/09/16
1200,2015/09/18
1500,2015/09/18
1140,2015/09/18
1650,2015/09/19
1200,2015/09/19
1200,2015/09/20
1500,2015/09/20
1600,2015/09/21
1800,2015/09/22
1400,2015/09/22
1300,2015/09/23
1270,2015/09/23
1400,2015/09/24
1000,2015/09/24
1800,2015/09/24
1300,2015/09/25
1570,2015/09/25
1400,2015/09/26
1400,2015/09/27
1500,2015/09/27
1600,2015/09/28
1500,2015/09/29
1200,2015/09/29
1840,2015/09/29
1600,2015/09/30
1200,2015/09/30
1740,2015/09/30
1300,2015/10/01
1500,2015/10/01
1830,2015/10/01
1600,2015/10/02
1300,2015/10/03
1400,2015/10/04
1250,2015/10/04
1500,2015/10/04
1200,2015/10/05
1000,2015/10/05
1430,2015/10/05
1600,2015/10/06
1000,2015/10/06
1600,2015/10/07
1400,2015/10/07
1500,2015/10/08
1250,2015/10/08
1440,2015/10/08
1200,2015/10/09
1000,2015/10/09
1540,2015/10/09
1600,2015/10/11
1600,2015/10/11
1540,2015/10/11
1600,2015/10/12
1500,2015/10/12
1530,2015/10/12
1600,2015/10/13
1000,2015/10/13
1400,2015/10/13
1400,2015/10/14
1500,2015/10/14
1500,2015/10/14
1400,2015/10/15
1400,2015/10/15
1300,2015/10/15
1400,2015/10/16
1400,2015/10/16
1470,2015/10/17
1300,2015/10/18
1807,2015/10/18
1300,2015/10/19
1830,2015/10/19
1500,2015/10/20
1830,2015/10/20
2300,2015/10/21
1840,2015/10/21
1830,2015/10/23
1400,2015/10/24
1500,2015/10/27
1600,2015/10/27
1400,2015/10/28
1660,2015/10/28
2200,2015/10/29
1730,2015/10/29
1300,2015/10/30
1700,2015/10/31
1700,2015/11/01
1600,2015/11/02
2000,2015/11/03
1670,2015/11/03
2300,2015/11/04
2070,2015/11/04
1700,2015/11/05
1970,2015/11/05
1600,2015/11/06
1940,2015/11/06
1700,2015/11/08
1700,2015/11/15
1300,2015/11/17
2000,2015/11/17
1000,2015/11/18
1830,2015/11/18
1300,2015/11/19
1830,2015/11/19
1100,2015/11/20
1770,2015/11/21
1100,2015/11/22
900,2015/11/23
1730,2015/11/23
1000,2015/11/24
900,2015/11/25
1000,2015/11/26
700,2015/11/27
1200,2015/11/29
1800,2015/11/30
